"JDAY","QOUT","QOUT.1","QOUT.2","QOUT.3","QOUT.4"
18945,125.727305883938,0,0,0,0
18946,130.007305883938,0,0,0,0
18947,125.667305883938,0,0,0,0
18948,116.157305883938,0,0,0,0
18949,116.267305883938,0,0,0,0
18950,113.357305883938,0,0,0,0
18951,127.427305883938,0,0,0,0
18952,129.497305883938,0,0,0,0
18953,114.457305883938,0,0,0,0
18954,96.4773058839382,0,0,0,0
18955,101.117305883938,0,0,0,0
18956,115.757305883938,0,0,0,0
18957,92.4273058839382,0,0,0,0
18958,104.797305883938,0,0,0,0
18959,114.517305883938,0,0,0,0
18960,109.167305883938,0,0,0,0
18961,99.8173058839382,0,0,0,0
18962,100.727305883938,0,0,0,0
18963,79.9973058839382,0,0,0,0
18964,83.5373058839382,0,0,0,0
18965,71.2473058839382,0,0,0,0
18966,110.327305883938,0,0,0,0
18967,85.6273058839382,0,0,0,0
18968,100.777305883938,0,0,0,0
18969,106.867305883938,0,0,0,0
18970,92.5073058839382,0,0,0,0
18971,100.127305883938,0,0,0,0
18972,98.5173058839382,0,0,0,0
18973,98.0873058839382,0,0,0,0
18974,105.227305883938,0,0,0,0
18975,105.797305883938,0,0,0,0
18976,104.457305883938,0,0,0,0
18977,93.1073058839382,0,0,0,0
18978,100.497305883938,0,0,0,0
18979,93.3073058839382,0,0,0,0
18980,95.8273058839382,0,0,0,0
18981,64.9873058839382,0,0,0,0
18982,62.2373058839382,0,0,0,0
18983,13.1973058839382,0,0,0,0
18984,10.1973058839382,0,0,0,0
18985,10.1973058839382,0,0,0,0
18986,15.2673058839382,0,0,0,0
18987,23.8473058839382,0,0,0,0
18988,29.8473058839382,0,0,0,0
18989,28.7973058839382,0,0,0,0
18990,24.0373058839382,0,0,0,0
18991,48.6473058839382,0,0,0,0
18992,38.6273058839382,0,0,0,0
18993,31.3173058839382,0,0,0,0
18994,21.9173058839382,0,0,0,0
18995,82.4873058839382,0,0,0,0
18996,294.867305883938,0,0,0,0
18997,280.647305883938,0,0,0,0
18998,191.767305883938,0,0,0,0
18999,209.857305883938,0,0,0,0
19000,236.927305883938,0,0,0,0
19001,218.977305883938,0,0,0,0
19002,258.167305883938,0,0,0,0
19003,244.937305883938,0,0,0,0
19004,203.937305883938,0,0,0,0
19005,201.217305883938,0,0,0,0
19006,194.457305883938,0,0,0,0
19007,188.417305883938,0,0,0,0
19008,166.617305883938,0,0,0,0
19009,149.207305883938,0,0,0,0
19010,139.607305883938,0,0,0,0
19011,145.497305883938,0,0,0,0
19012,142.007305883938,0,0,0,0
19013,129.837305883938,0,0,0,0
19014,144.077305883938,0,0,0,0
19015,145.687305883938,0,0,0,0
19016,125.817305883938,0,0,0,0
19017,103.947305883938,0,0,0,0
19018,103.757305883938,0,0,0,0
19019,101.937305883938,0,0,0,0
19020,103.757305883938,0,0,0,0
19021,115.787305883938,0,0,0,0
19022,104.147305883938,0,0,0,0
19023,107.347305883938,0,0,0,0
19024,107.177305883938,0,0,0,0
19025,97.8073058839382,0,0,0,0
19026,104.997305883938,0,0,0,0
19027,107.947305883938,0,0,0,0
19028,110.067305883938,0,0,0,0
19029,105.967305883938,0,0,0,0
19030,113.017305883938,0,0,0,0
19031,107.147305883938,0,0,0,0
19032,102.507305883938,0,0,0,0
19033,70.9673058839382,0,0,0,0
19034,107.297305883938,0,0,0,0
19035,97.5773058839382,0,0,0,0
19036,106.077305883938,0,0,0,0
19037,103.607305883938,0,0,0,0
19038,107.947305883938,0,0,0,0
19039,105.457305883938,0,0,0,0
19040,101.517305883938,0,0,0,0
19041,98.6273058839382,0,0,0,0
19042,104.347305883938,0,0,0,0
19043,90.8173058839382,0,0,0,0
19044,52.1073058839382,0,0,0,0
19045,59.7473058839382,0,0,0,0
19046,67.5073058839382,0,0,0,0
19047,79.7373058839382,0,0,0,0
19048,82.1173058839382,0,0,0,0
19049,99.8473058839382,0,0,0,0
19050,87.5273058839382,0,0,0,0
19051,156.057305883938,0,0,0,0
19052,131.587305883938,0,0,0,0
19053,159.227305883938,0,0,0,0
19054,170.067305883938,0,0,0,0
19055,144.647305883938,0,0,0,0
19056,171.087305883938,0,0,0,0
19057,169.957305883938,0,0,0,0
19058,158.457305883938,0,0,0,0
19059,163.477305883938,0,0,0,0
19060,164.207305883938,0,0,0,0
19061,166.387305883938,0,0,0,0
19062,165.627305883938,0,0,0,0
19063,153.877305883938,0,0,0,0
19064,146.737305883938,0,0,0,0
19065,145.747305883938,0,0,0,0
19066,148.717305883938,0,0,0,0
19067,159.987305883938,0,0,0,0
19068,148.407305883938,0,0,0,0
19069,90.3073058839382,0,0,0,0
19070,137.107305883938,0,0,0,0
19071,150.707305883938,0,0,0,0
19072,143.397305883938,0,0,0,0
19073,127.027305883938,0,0,0,0
19074,121.447305883938,0,0,0,0
19075,108.487305883938,0,0,0,0
19076,100.747305883938,0,0,0,0
19077,101.287305883938,0,0,0,0
19078,101.117305883938,0,0,0,0
19079,97.2973058839383,0,0,0,0
19080,80.3973058839382,0,0,0,0
19081,86.7373058839382,0,0,0,0
19082,85.6273058839382,0,0,0,0
19083,93.4173058839382,0,0,0,0
19084,104.237305883938,0,0,0,0
19085,101.317305883938,0,0,0,0
19086,100.917305883938,0,0,0,0
19087,99.6473058839382,0,0,0,0
19088,97.6073058839382,0,0,0,0
19089,95.3473058839382,0,0,0,0
19090,100.157305883938,0,0,0,0
19091,100.017305883938,0,0,0,0
19092,97.4373058839383,0,0,0,0
19093,100.557305883938,0,0,0,0
19094,102.787305883938,0,0,0,0
19095,102.507305883938,0,0,0,0
19096,103.757305883938,0,0,0,0
19097,111.907305883938,0,0,0,0
19098,141.127305883938,0,0,0,0
19099,133.597305883938,0,0,0,0
19100,149.707305883938,0,0,0,0
19101,145.497305883938,0,0,0,0
19102,165.907305883938,0,0,0,0
19103,151.467305883938,0,0,0,0
19104,157.387305883938,0,0,0,0
19105,180.067305883938,0,0,0,0
19106,191.847305883938,0,0,0,0
19107,191.057305883938,0,0,0,0
19108,222.037305883938,0,0,0,0
19109,202.017305883938,0,0,0,0
19110,217.247305883938,0,0,0,0
19111,234.717305883938,0,0,0,0
19112,221.717305883938,0,0,0,0
19113,238.827305883938,0,0,0,0
19114,186.637305883938,0,0,0,0
19115,233.247305883938,0,0,0,0
19116,211.637305883938,0,0,0,0
19117,211.587305883938,0,0,0,0
19118,215.147305883938,0,0,0,0
19119,224.977305883938,0,0,0,0
19120,177.127305883938,0,0,0,0
19121,244.457305883938,0,0,0,0
19122,201.507305883938,0,0,0,0
19123,199.097305883938,0,0,0,0
19124,206.937305883938,0,0,0,0
19125,205.747305883938,0,0,0,0
19126,264.197305883938,0,0,0,0
19127,279.767305883938,0,0,0,0
19128,252.727305883938,0,0,0,0
19129,274.587305883938,0,0,0,0
19130,261.027305883938,0,0,0,0
19131,256.607305883938,0,0,0,0
19132,232.367305883938,0,0,0,0
19133,280.937305883938,0,0,0,0
19134,230.807305883938,0,0,0,0
19135,253.497305883938,0,0,0,0
19136,244.287305883938,0,0,0,0
19137,281.867305883938,0,0,0,0
19138,241.427305883938,0,0,0,0
19139,278.187305883938,0,0,0,0
19140,261.587305883938,0,0,0,0
19141,259.157305883938,0,0,0,0
19142,271.247305883938,0,0,0,0
19143,249.277305883938,0,0,0,0
19144,264.507305883938,0,0,0,0
19145,258.787305883938,0,0,0,0
19146,276.317305883938,0,0,0,0
19147,267.307305883938,0,0,0,0
19148,268.817305883938,0,0,0,0
19149,253.437305883938,0,0,0,0
19150,254.367305883938,0,0,0,0
19151,266.517305883938,0,0,0,0
19152,270.597305883938,0,0,0,0
19153,255.987305883938,0,0,0,0
19154,278.697305883938,0,0,0,0
19155,294.607305883938,0,0,0,0
19156,274.367305883938,0,0,0,0
19157,308.627305883938,0,0,0,0
19158,342.127305883938,0,0,0,0
19159,323.777305883938,0,0,0,0
19160,355.607305883938,0,0,0,0
19161,334.617305883938,0,0,0,0
19162,343.227305883938,0,0,0,0
19163,342.517305883938,0,0,0,0
19164,340.197305883938,0,0,0,0
19165,347.617305883938,0,0,0,0
19166,363.757305883938,0,0,0,0
19167,343.347305883938,0,0,0,0
19168,366.337305883938,0,0,0,0
19169,343.347305883938,0,0,0,0
19170,320.517305883938,0,0,0,0
19171,291.067305883938,0,0,0,0
19172,379.697305883938,0,0,0,0
19173,314.257305883938,0,0,0,0
19174,327.967305883938,0,0,0,0
19175,343.997305883938,0,0,0,0
19176,346.937305883938,0,0,0,0
19177,355.037305883938,0,0,0,0
19178,346.427305883938,0,0,0,0
19179,345.807305883938,0,0,0,0
19180,336.947305883938,0,0,0,0
19181,321.257305883938,0,0,0,0
19182,319.467305883938,0,0,0,0
19183,335.467305883938,0,0,0,0
19184,332.187305883938,0,0,0,0
19185,368.427305883938,0,0,0,0
19186,377.807305883938,0,0,0,0
19187,376.187305883938,0,0,0,0
19188,344.187305883938,0,0,0,0
19189,374.037305883938,0,0,0,0
19190,386.727305883938,0,0,0,0
19191,383.637305883938,0,0,0,0
19192,379.077305883938,0,0,0,0
19193,385.137305883938,0,0,0,0
19194,367.387305883938,0,0,0,0
19195,384.487305883938,0,0,0,0
19196,361.717305883938,0,0,0,0
19197,377.887305883938,0,0,0,0
19198,377.577305883938,0,0,0,0
19199,378.907305883938,0,0,0,0
19200,367.297305883938,0,0,0,0
19201,358.207305883938,0,0,0,0
19202,356.057305883938,0,0,0,0
19203,342.177305883938,0,0,0,0
19204,336.437305883938,0,0,0,0
19205,343.147305883938,0,0,0,0
19206,315.307305883938,0,0,0,0
19207,313.357305883938,0,0,0,0
19208,333.657305883938,0,0,0,0
19209,327.317305883938,0,0,0,0
19210,324.227305883938,0,0,0,0
19211,327.707305883938,0,0,0,0
19212,320.037305883938,0,0,0,0
19213,307.547305883938,0,0,0,0
19214,286.087305883938,0,0,0,0
19215,290.077305883938,0,0,0,0
19216,284.557305883938,0,0,0,0
19217,298.037305883938,0,0,0,0
19218,286.027305883938,0,0,0,0
19219,291.777305883938,0,0,0,0
19220,279.627305883938,0,0,0,0
19221,284.897305883938,0,0,0,0
19222,256.527305883938,0,0,0,0
19223,255.697305883938,0,0,0,0
19224,257.887305883938,0,0,0,0
19225,246.697305883938,0,0,0,0
19226,227.267305883938,0,0,0,0
19227,202.637305883938,0,0,0,0
19228,153.167305883938,0,0,0,0
19229,159.627305883938,0,0,0,0
19230,151.157305883938,0,0,0,0
19231,156.367305883938,0,0,0,0
19232,195.017305883938,0,0,0,0
19233,205.897305883938,0,0,0,0
19234,185.927305883938,0,0,0,0
19235,158.147305883938,0,0,0,0
19236,153.247305883938,0,0,0,0
19237,137.927305883938,0,0,0,0
19238,149.317305883938,0,0,0,0
19239,131.707305883938,0,0,0,0
19240,131.587305883938,0,0,0,0
19241,164.607305883938,0,0,0,0
19242,194.797305883938,0,0,0,0
19243,163.357305883938,0,0,0,0
19244,188.477305883938,0,0,0,0
19245,175.027305883938,0,0,0,0
19246,189.127305883938,0,0,0,0
19247,185.647305883938,0,0,0,0
19248,188.137305883938,0,0,0,0
19249,186.187305883938,0,0,0,0
19250,187.427305883938,0,0,0,0
19251,185.477305883938,0,0,0,0
19252,193.627305883938,0,0,0,0
19253,173.387305883938,0,0,0,0
19254,188.197305883938,0,0,0,0
19255,173.497305883938,0,0,0,0
19256,167.017305883938,0,0,0,0
19257,201.417305883938,0,0,0,0
19258,206.547305883938,0,0,0,0
19259,201.417305883938,0,0,0,0
19260,216.847305883938,0,0,0,0
19261,210.567305883938,0,0,0,0
19262,202.667305883938,0,0,0,0
19263,208.727305883938,0,0,0,0
19264,192.667305883938,0,0,0,0
19265,180.607305883938,0,0,0,0
19266,195.127305883938,0,0,0,0
19267,129.207305883938,0,0,0,0
19268,95.4573058839382,0,0,0,0
19269,86.4773058839382,0,0,0,0
19270,79.0373058839382,0,0,0,0
19271,140.737305883938,0,0,0,0
19272,133.177305883938,0,0,0,0
19273,141.297305883938,0,0,0,0
19274,125.837305883938,0,0,0,0
19275,164.037305883938,0,0,0,0
19276,128.987305883938,0,0,0,0
19277,151.977305883938,0,0,0,0
19278,139.577305883938,0,0,0,0
19279,122.047305883938,0,0,0,0
19280,116.917305883938,0,0,0,0
19281,114.657305883938,0,0,0,0
19282,128.527305883938,0,0,0,0
19283,131.167305883938,0,0,0,0
19284,134.167305883938,0,0,0,0
19285,123.377305883938,0,0,0,0
19286,151.187305883938,0,0,0,0
19287,219.687305883938,0,0,0,0
19288,220.617305883938,0,0,0,0
19289,190.427305883938,0,0,0,0
19290,203.627305883938,0,0,0,0
19291,201.477305883938,0,0,0,0
19292,212.717305883938,0,0,0,0
19293,208.017305883938,0,0,0,0
19294,181.797305883938,0,0,0,0
19295,186.887305883938,0,0,0,0
19296,191.137305883938,0,0,0,0
19297,176.667305883938,0,0,0,0
19298,216.397305883938,0,0,0,0
19299,199.777305883938,0,0,0,0
19300,200.997305883938,0,0,0,0
19301,168.717305883938,0,0,0,0
19302,184.227305883938,0,0,0,0
19303,126.377305883938,0,0,0,0
19304,132.667305883938,0,0,0,0
19305,131.077305883938,0,0,0,0
19306,150.247305883938,0,0,0,0
19307,142.067305883938,0,0,0,0
19308,161.407305883938,0,0,0,0
19309,155.767305883938,0,0,0,0
19310,151.807305883938,0,0,0,0
19311,143.567305883938,0,0,0,0
19312,144.787305883938,0,0,0,0
19313,139.747305883938,0,0,0,0
19314,141.787305883938,0,0,0,0
19315,164.037305883938,0,0,0,0
19316,135.437305883938,0,0,0,0
19317,125.047305883938,0,0,0,0
19318,133.287305883938,0,0,0,0
19319,128.277305883938,0,0,0,0
19320,122.637305883938,0,0,0,0
19321,127.087305883938,0,0,0,0
19322,134.647305883938,0,0,0,0
19323,132.017305883938,0,0,0,0
19324,134.647305883938,0,0,0,0
19325,152.067305883938,0,0,0,0
19326,134.537305883938,0,0,0,0
19327,147.957305883938,0,0,0,0
19328,142.777305883938,0,0,0,0
19329,142.437305883938,0,0,0,0
19330,140.337305883938,0,0,0,0
19331,146.487305883938,0,0,0,0
19332,149.147305883938,0,0,0,0
19333,142.887305883938,0,0,0,0
19334,130.457305883938,0,0,0,0
19335,134.477305883938,0,0,0,0
19336,143.647305883938,0,0,0,0
19337,140.707305883938,0,0,0,0
19338,135.897305883938,0,0,0,0
19339,124.597305883938,0,0,0,0
19340,127.767305883938,0,0,0,0
19341,31.0073058839382,0,0,0,0
19342,5.37730588393824,0,0,0,0
19343,14.6173058839382,0,0,0,0
19344,52.3873058839382,0,0,0,0
19345,29.3673058839382,0,0,0,0
19346,43.5273058839382,0,0,0,0
19347,21.3273058839382,0,0,0,0
19348,17.1873058839382,0,0,0,0
19349,35.7973058839382,0,0,0,0
19350,104.287305883938,0,0,0,0
19351,84.8673058839382,0,0,0,0
19352,88.9173058839382,0,0,0,0
19353,150.507305883938,0,0,0,0
19354,213.197305883938,0,0,0,0
19355,91.0373058839382,0,0,0,0
19356,142.007305883938,0,0,0,0
19357,111.197305883938,0,0,0,0
19358,158.177305883938,0,0,0,0
19359,275.237305883938,0,0,0,0
19360,307.177305883938,0,0,0,0
19361,360.697305883938,0,0,0,0
19362,315.737305883938,0,0,0,0
19363,308.427305883938,0,0,0,0
19364,290.847305883938,0,0,0,0
19365,273.227305883938,0,0,0,0
19366,225.717305883938,0,0,0,0
19367,179.357305883938,0,0,0,0
19368,166.927305883938,0,0,0,0
19369,116.327305883938,0,0,0,0
19370,94.7473058839382,0,0,0,0
19371,146.567305883938,0,0,0,0
19372,299.027305883938,0,0,0,0
19373,329.267305883938,0,0,0,0
19374,364.267305883938,0,0,0,0
19375,392.927305883938,0,0,0,0
19376,416.487305883938,0,0,0,0
19377,387.377305883938,0,0,0,0
19378,390.997305883938,0,0,0,0
19379,415.887305883938,0,0,0,0
19380,407.937305883938,0,0,0,0
19381,465.867305883938,0,0,0,0
19382,507.837305883938,0,0,0,0
19383,508.377305883938,0,0,0,0
19384,509.137305883938,0,0,0,0
19385,485.947305883938,0,0,0,0
19386,511.347305883938,0,0,0,0
19387,447.377305883938,0,0,0,0
19388,356.117305883938,0,0,0,0
19389,384.427305883938,0,0,0,0
19390,316.467305883938,0,0,0,0
19391,243.247305883938,0,0,0,0
19392,178.967305883938,0,0,0,0
19393,177.967305883938,0,0,0,0
19394,173.217305883938,0,0,0,0
19395,127.367305883938,0,0,0,0
19396,133.797305883938,0,0,0,0
19397,141.417305883938,0,0,0,0
19398,139.627305883938,0,0,0,0
19399,139.797305883938,0,0,0,0
19400,310.607305883938,0,0,0,0
19401,306.987305883938,0,0,0,0
19402,310.577305883938,0,0,0,0
19403,290.137305883938,0,0,0,0
19404,311.717305883938,0,0,0,0
19405,262.187305883938,0,0,0,0
19406,199.717305883938,0,0,0,0
19407,220.367305883938,0,0,0,0
19408,329.717305883938,0,0,0,0
19409,316.357305883938,0,0,0,0
19410,303.277305883938,0,0,0,0
19411,243.497305883938,0,0,0,0
19412,217.167305883938,0,0,0,0
19413,246.077305883938,0,0,0,0
19414,220.987305883938,0,0,0,0
19415,208.077305883938,0,0,0,0
19416,183.157305883938,0,0,0,0
19417,125.187305883938,0,0,0,0
19418,144.307305883938,0,0,0,0
19419,130.147305883938,0,0,0,0
19420,135.747305883938,0,0,0,0
19421,121.397305883938,0,0,0,0
19422,114.517305883938,0,0,0,0
19423,112.187305883938,0,0,0,0
19424,112.787305883938,0,0,0,0
19425,126.827305883938,0,0,0,0
19426,121.167305883938,0,0,0,0
19427,71.9573058839382,0,0,0,0
19428,79.8273058839382,0,0,0,0
19429,83.5073058839382,0,0,0,0
19430,83.7873058839382,0,0,0,0
19431,101.207305883938,0,0,0,0
19432,46.3573058839382,0,0,0,0
19433,38.5373058839382,0,0,0,0
19434,37.9773058839382,0,0,0,0
19435,47.4073058839382,0,0,0,0
19436,49.2173058839382,0,0,0,0
19437,50.0073058839382,0,0,0,0
19438,52.9573058839382,0,0,0,0
19439,55.1073058839382,0,0,0,0
19440,51.8473058839382,0,0,0,0
19441,47.2073058839382,0,0,0,0
19442,46.9773058839382,0,0,0,0
19443,41.6273058839382,0,0,0,0
19444,40.3573058839382,0,0,0,0
19445,42.6173058839382,0,0,0,0
19446,43.2673058839382,0,0,0,0
19447,47.4273058839382,0,0,0,0
19448,67.2573058839382,0,0,0,0
19449,54.2573058839382,0,0,0,0
19450,43.8873058839382,0,0,0,0
19451,46.4373058839382,0,0,0,0
19452,61.6773058839382,0,0,0,0
19453,53.2673058839382,0,0,0,0
19454,51.1673058839382,0,0,0,0
19455,48.6473058839382,0,0,0,0
19456,46.1273058839382,0,0,0,0
19457,79.5973058839382,0,0,0,0
19458,88.8573058839382,0,0,0,0
19459,87.9273058839382,0,0,0,0
19460,91.8073058839382,0,0,0,0
19461,88.1773058839382,0,0,0,0
19462,72.2673058839382,0,0,0,0
19463,67.8473058839382,0,0,0,0
19464,96.2173058839382,0,0,0,0
19465,92.3973058839382,0,0,0,0
19466,106.387305883938,0,0,0,0
19467,141.297305883938,0,0,0,0
19468,121.737305883938,0,0,0,0
19469,117.517305883938,0,0,0,0
19470,177.097305883938,0,0,0,0
19471,237.467305883938,0,0,0,0
19472,352.517305883938,0,0,0,0
19473,361.917305883938,0,0,0,0
19474,344.357305883938,0,0,0,0
19475,381.227305883938,0,0,0,0
19476,380.467305883938,0,0,0,0
19477,745.727305883938,0,0,0,0
19478,789.477305883938,0,0,0,0
19479,814.367305883938,0,0,0,0
19480,815.897305883938,0,0,0,0
19481,833.787305883938,0,0,0,0
19482,782.847305883938,0,0,0,0
19483,677.477305883938,0,0,0,0
19484,542.187305883938,0,0,0,0
19485,487.247305883938,0,0,0,0
19486,387.067305883938,0,0,0,0
19487,362.147305883938,0,0,0,0
19488,277.277305883938,0,0,0,0
19489,223.987305883938,0,0,0,0
19490,195.527305883938,0,0,0,0
19491,324.707305883938,0,0,0,0
19492,340.677305883938,0,0,0,0
19493,355.827305883938,0,0,0,0
19494,328.027305883938,0,0,0,0
19495,360.557305883938,0,0,0,0
19496,360.617305883938,0,0,0,0
19497,363.707305883938,0,0,0,0
19498,363.247305883938,0,0,0,0
19499,361.017305883938,0,0,0,0
19500,364.297305883938,0,0,0,0
19501,348.947305883938,0,0,0,0
19502,316.297305883938,0,0,0,0
19503,302.117305883938,0,0,0,0
19504,335.467305883938,0,0,0,0
19505,333.967305883938,0,0,0,0
19506,341.157305883938,0,0,0,0
19507,331.617305883938,0,0,0,0
19508,321.117305883938,0,0,0,0
19509,304.237305883938,0,0,0,0
19510,302.337305883938,0,0,0,0
19511,299.677305883938,0,0,0,0
19512,307.777305883938,0,0,0,0
19513,303.357305883938,0,0,0,0
19514,319.467305883938,0,0,0,0
19515,320.827305883938,0,0,0,0
19516,328.647305883938,0,0,0,0
19517,312.727305883938,0,0,0,0
19518,324.457305883938,0,0,0,0
19519,340.997305883938,0,0,0,0
19520,338.727305883938,0,0,0,0
19521,349.997305883938,0,0,0,0
19522,352.657305883938,0,0,0,0
19523,351.467305883938,0,0,0,0
19524,350.847305883938,0,0,0,0
19525,344.757305883938,0,0,0,0
19526,347.707305883938,0,0,0,0
19527,354.527305883938,0,0,0,0
19528,327.147305883938,0,0,0,0
19529,270.147305883938,0,0,0,0
19530,291.807305883938,0,0,0,0
19531,312.057305883938,0,0,0,0
19532,250.147305883938,0,0,0,0
19533,256.207305883938,0,0,0,0
19534,308.147305883938,0,0,0,0
19535,292.567305883938,0,0,0,0
19536,298.577305883938,0,0,0,0
19537,312.707305883938,0,0,0,0
19538,349.237305883938,0,0,0,0
19539,350.647305883938,0,0,0,0
19540,297.637305883938,0,0,0,0
19541,303.017305883938,0,0,0,0
19542,292.737305883938,0,0,0,0
19543,323.207305883938,0,0,0,0
19544,320.437305883938,0,0,0,0
19545,315.537305883938,0,0,0,0
19546,313.267305883938,0,0,0,0
19547,335.497305883938,0,0,0,0
19548,340.057305883938,0,0,0,0
19549,358.887305883938,0,0,0,0
19550,364.207305883938,0,0,0,0
19551,348.747305883938,0,0,0,0
19552,347.307305883938,0,0,0,0
19553,337.307305883938,0,0,0,0
19554,387.087305883938,0,0,0,0
19555,385.477305883938,0,0,0,0
19556,370.897305883938,0,0,0,0
19557,376.477305883938,0,0,0,0
19558,374.207305883938,0,0,0,0
19559,371.627305883938,0,0,0,0
19560,323.717305883938,0,0,0,0
19561,393.297305883938,0,0,0,0
19562,390.237305883938,0,0,0,0
19563,359.367305883938,0,0,0,0
19564,375.317305883938,0,0,0,0
19565,388.767305883938,0,0,0,0
19566,380.867305883938,0,0,0,0
19567,385.137305883938,0,0,0,0
19568,427.897305883938,0,0,0,0
19569,400.177305883938,0,0,0,0
19570,394.657305883938,0,0,0,0
19571,351.187305883938,0,0,0,0
19572,336.777305883938,0,0,0,0
19573,337.987305883938,0,0,0,0
19574,332.897305883938,0,0,0,0
19575,344.527305883938,0,0,0,0
19576,332.357305883938,0,0,0,0
19577,295.937305883938,0,0,0,0
19578,246.157305883938,0,0,0,0
19579,227.357305883938,0,0,0,0
19580,217.677305883938,0,0,0,0
19581,244.347305883938,0,0,0,0
19582,229.397305883938,0,0,0,0
19583,238.997305883938,0,0,0,0
19584,233.587305883938,0,0,0,0
19585,220.307305883938,0,0,0,0
19586,209.797305883938,0,0,0,0
19587,198.697305883938,0,0,0,0
19588,191.167305883938,0,0,0,0
19589,175.677305883938,0,0,0,0
19590,184.627305883938,0,0,0,0
19591,154.327305883938,0,0,0,0
19592,138.697305883938,0,0,0,0
19593,140.027305883938,0,0,0,0
19594,130.687305883938,0,0,0,0
19595,159.307305883938,0,0,0,0
19596,175.337305883938,0,0,0,0
19597,183.977305883938,0,0,0,0
19598,172.447305883938,0,0,0,0
19599,171.937305883938,0,0,0,0
19600,183.497305883938,0,0,0,0
19601,181.797305883938,0,0,0,0
19602,175.197305883938,0,0,0,0
19603,171.887305883938,0,0,0,0
19604,182.757305883938,0,0,0,0
19605,160.017305883938,0,0,0,0
19606,146.537305883938,0,0,0,0
19607,138.187305883938,0,0,0,0
19608,141.837305883938,0,0,0,0
19609,125.137305883938,0,0,0,0
19610,145.947305883938,0,0,0,0
19611,128.247305883938,0,0,0,0
19612,149.967305883938,0,0,0,0
19613,164.297305883938,0,0,0,0
19614,171.517305883938,0,0,0,0
19615,179.617305883938,0,0,0,0
19616,165.877305883938,0,0,0,0
19617,135.497305883938,0,0,0,0
19618,146.657305883938,0,0,0,0
19619,131.587305883938,0,0,0,0
19620,124.087305883938,0,0,0,0
19621,127.567305883938,0,0,0,0
19622,158.147305883938,0,0,0,0
19623,132.237305883938,0,0,0,0
19624,128.557305883938,0,0,0,0
19625,139.577305883938,0,0,0,0
19626,124.877305883938,0,0,0,0
19627,134.227305883938,0,0,0,0
