$2/1/1990-8/29/2024 Sacramento River (proportional estimate),
,
JDAY,QIN
22562,21.76
22563,30.59
22564,25.1
22565,21.49
22566,18.07
22567,18.07
22568,21.76
22569,23.06
22570,21.99
22571,23.78
22572,21.32
22573,24.54
22574,27.78
22575,23.6
22576,24.21
22577,15.34
22578,15.34
22579,19.94
22580,21.98
22581,21.21
22582,21.25
22583,20.66
22584,20.97
22585,20.29
22586,26.06
22587,22.14
22588,18.35
22589,18.35
22590,17.86
22591,17.85
22592,10.07
22593,22.2
22594,35.77
22595,19.76
22596,21.8
22597,21.46
22598,21.08
22599,28.39
22600,24.92
22601,18.41
22602,18.36
22603,28.39
22604,23.18
22605,33.2
22606,24.65
22607,34.26
22608,38.09
22609,28.72
22610,24.96
22611,25.72
22612,25.68
22613,23.47
22614,18.77
22615,25.81
22616,30.46
22617,22.35
22618,21.89
22619,20.58
22620,21.3
22621,22.16
22622,21.73
22623,30.46
22624,22.54
22625,21.23
22626,25.57
22627,21.84
22628,20.02
22629,23.91
22630,18.9
22631,19.77
22632,23.13
22633,23.89
22634,20.02
22635,26.46
22636,26.46
22637,15.35
22638,15.01
22639,21.69
22640,22.01
22641,17.74
22642,17.74
22643,17.74
22644,17.74
22645,23.45
22646,22.98
22647,23.69
22648,21.22
22649,19.93
22650,21.22
22651,20.69
22652,22.2
22653,21.64
22654,17.8
22655,21.68
22656,21.74
22657,22.8
22658,29.43
22659,23.31
22660,21.94
22661,21.17
22662,29.43
22663,26.41
22664,36.49
22665,50.44
22666,47.77
22667,44.81
22668,36.11
22669,97.36
22670,30.32
22671,37.27
22672,31.09
22673,22.93
22674,26.98
22675,25.73
22676,25.0
22677,32.27
22678,29.61
22679,25.06
22680,29.31
22681,26.32
22682,26.74
22683,27.31
22684,30.0
22685,28.98
22686,29.06
22687,33.15
22688,32.32
22689,33.91
22690,29.28
22691,28.4
22692,27.85
22693,27.06
22694,26.97
22695,25.1
22696,25.89
22697,23.28
22698,23.14
22699,24.6
22700,24.65
22701,23.9
22702,23.67
22703,22.46
22704,15.95
22705,43.02
22706,36.69
22707,23.29
22708,27.09
22709,25.37
22710,26.17
22711,24.8
22712,24.78
22713,30.03
22714,24.78
22715,24.56
22716,24.56
22717,28.59
22718,66.11
22719,111.68
22720,181.83
22721,250.55
22722,171.31
22723,101.0
22724,73.78
22725,60.93
22726,55.46
22727,62.11
22728,58.46
22729,52.99
22730,59.7
22731,72.94
22732,118.06
22733,194.55
22734,132.33
22735,199.5
22736,227.5
22737,174.39
22738,125.45
22739,100.46
22740,84.99
22741,74.82
22742,79.14
22743,59.9
22744,64.68
22745,59.49
22746,78.55
22747,77.7
22748,87.4
22749,109.97
22750,101.31
22751,84.99
22752,75.2
22753,72.84
22754,68.67
22755,65.22
22756,62.96
22757,65.03
22758,73.16
22759,71.8
22760,71.03
22761,69.66
22762,86.75
22763,61.41
22764,71.1
22765,55.01
22766,53.32
22767,62.16
22768,54.13
22769,55.47
22770,51.94
22771,50.38
22772,46.41
22773,47.26
22774,46.69
22775,45.9
22776,43.24
22777,48.67
22778,43.21
22779,38.26
22780,45.44
22781,58.46
22782,39.82
22783,26.97
22784,36.98
22785,36.28
22786,33.07
22787,34.33
22788,32.5
22789,31.01
22790,29.45
22791,30.28
22792,31.39
22793,27.87
22794,28.1
22795,27.76
22796,28.43
22797,27.91
22798,28.21
22799,27.83
22800,21.56
22801,31.95
22802,36.7
22803,28.91
22804,24.48
22805,24.75
22806,26.81
22807,24.97
22808,25.13
22809,23.94
22810,24.05
22811,24.05
22812,22.45
22813,23.03
22814,23.31
22815,23.31
22816,22.08
22817,22.92
22818,20.46
22819,22.12
22820,21.27
22821,21.49
22822,19.95
22823,0.0
22824,52.31
22825,21.19
22826,20.8
22827,20.0
22828,22.37
22829,19.02
22830,20.32
22831,20.93
22832,19.27
22833,19.25
22834,20.07
22835,19.1
22836,19.91
22837,18.14
22838,18.6
22839,19.75
22840,18.12
22841,18.49
22842,16.94
22843,17.2
22844,18.23
22845,15.72
22846,13.27
22847,21.18
22848,17.81
22849,19.51
22850,15.87
22851,18.42
22852,18.13
22853,18.6
22854,17.1
22855,18.19
22856,17.23
22857,19.28
22858,19.79
22859,13.28
22860,20.64
22861,18.25
22862,17.57
22863,17.97
22864,16.48
22865,14.96
22866,14.96
22867,15.92
22868,14.96
22869,16.09
22870,14.81
22871,14.86
22872,18.25
22873,18.02
22874,14.86
22875,17.78
22876,17.39
22877,17.5
22878,16.16
22879,18.98
22880,17.11
22881,17.76
22882,16.86
22883,17.12
22884,16.62
22885,16.43
22886,17.68
22887,16.21
22888,17.12
22889,17.25
22890,17.33
22891,16.58
22892,18.12
22893,16.77
22894,7.51
22895,16.9
22896,8.12
22897,7.89
22898,17.2
22899,17.55
22900,16.49
22901,15.94
22902,17.19
22903,17.33
22904,16.91
22905,16.7
22906,16.6
22907,18.02
22908,18.18
22909,17.83
22910,17.83
22911,17.49
22912,17.92
22913,17.7
22914,17.7
22915,16.51
22916,17.0
22917,16.13
22918,16.51
22919,15.97
22920,15.62
22921,12.05
22922,14.48
22923,14.25
22924,16.92
22925,15.08
22926,16.27
22927,17.28
22928,15.61
22929,16.56
22930,14.59
22931,15.07
22932,15.26
22933,16.02
22934,17.32
22935,16.73
22936,15.13
22937,15.18
22938,16.81
22939,15.75
22940,15.75
22941,22.46
22942,21.99
22943,20.99
22944,19.91
22945,17.15
22946,18.65
22947,18.82
22948,18.1
22949,18.53
22950,22.55
22951,23.04
22952,17.25
22953,19.62
22954,18.52
22955,18.48
22956,17.48
22957,19.61
22958,15.5
22959,19.54
22960,15.21
22961,17.54
22962,22.87
22963,15.21
22964,18.91
22965,15.54
22966,17.2
22967,51.17
22968,22.42
22969,29.81
22970,94.39
22971,86.75
22972,36.9
22973,30.07
22974,25.85
22975,22.35
22976,23.45
22977,20.59
22978,33.25
22979,110.24
22980,300.16
22981,272.79
22982,464.74
22983,173.57
22984,129.02
22985,134.67
22986,104.12
22987,82.64
22988,65.79
22989,53.89
22990,50.08
22991,50.15
22992,47.78
22993,41.57
22994,39.12
22995,39.9
22996,41.72
22997,69.73
22998,54.11
22999,44.65
23000,48.37
23001,66.78
23002,93.98
23003,167.6
23004,102.79
23005,82.19
23006,67.73
23007,51.0
23008,62.36
23009,45.77
23010,42.98
23011,44.1
23012,37.94
23013,37.36
23014,52.5
23015,39.92
23016,35.48
23017,35.32
23018,37.87
23019,35.72
23020,43.47
23021,42.26
23022,42.96
23023,37.2
23024,33.91
23025,33.29
23026,32.6
23027,33.3
23028,31.93
23029,35.04
23030,35.78
23031,30.01
23032,32.69
23033,30.92
23034,44.54
23035,38.94
23036,45.14
23037,48.08
23038,48.1
23039,45.23
23040,43.51
23041,43.75
23042,46.2
23043,43.29
23044,44.93
23045,39.18
23046,37.96
23047,38.34
23048,41.19
23049,41.19
23050,43.37
23051,40.87
23052,39.01
23053,38.46
23054,34.75
23055,39.66
23056,39.66
23057,35.43
23058,35.44
23059,34.27
23060,35.92
23061,38.67
23062,35.76
23063,33.45
23064,34.77
23065,33.16
23066,33.63
23067,32.39
23068,32.39
23069,33.19
23070,34.89
23071,31.81
23072,32.85
23073,31.77
23074,32.88
23075,46.53
23076,53.5
23077,47.36
23078,44.4
23079,38.53
23080,34.7
23081,35.3
23082,38.25
23083,38.14
23084,39.11
23085,39.11
23086,37.64
23087,38.75
23088,35.73
23089,38.83
23090,64.09
23091,52.64
23092,49.95
23093,43.07
23094,40.95
23095,38.59
23096,38.31
23097,38.4
23098,40.67
23099,39.86
23100,39.27
23101,61.66
23102,47.21
23103,46.34
23104,45.27
23105,58.32
23106,61.83
23107,68.05
23108,64.14
23109,59.9
23110,58.7
23111,52.54
23112,51.99
23113,49.78
23114,46.06
23115,41.48
23116,37.55
23117,39.81
23118,38.34
23119,37.31
23120,36.43
23121,34.01
23122,33.83
23123,32.21
23124,31.81
23125,30.1
23126,29.72
23127,30.0
23128,29.18
23129,30.37
23130,27.15
23131,26.31
23132,28.2
23133,27.95
23134,29.0
23135,25.94
23136,23.22
23137,29.16
23138,27.2
23139,30.33
23140,29.64
23141,25.07
23142,23.77
23143,23.77
23144,23.43
23145,24.4
23146,25.56
23147,24.7
23148,24.02
23149,27.31
23150,20.19
23151,20.7
23152,20.71
23153,22.82
23154,23.92
23155,20.6
23156,21.29
23157,22.05
23158,22.57
23159,23.83
23160,21.07
23161,23.7
23162,20.51
23163,22.39
23164,20.48
23165,21.41
23166,20.92
23167,21.74
23168,20.98
23169,19.34
23170,17.43
23171,18.61
23172,20.13
23173,19.5
23174,18.93
23175,17.6
23176,19.46
23177,19.74
23178,17.22
23179,17.05
23180,21.62
23181,17.95
23182,18.57
23183,18.01
23184,18.98
23185,19.39
23186,24.89
23187,47.37
23188,35.02
23189,33.6
23190,23.07
23191,24.29
23192,21.84
23193,19.89
23194,19.76
23195,19.25
23196,19.2
23197,17.87
23198,18.49
23199,14.85
23200,14.85
23201,12.97
23202,12.97
23203,12.96
23204,12.92
23205,12.92
23206,12.92
23207,15.97
23208,17.73
23209,17.76
23210,16.58
23211,17.84
23212,16.32
23213,17.01
23214,16.17
23215,17.77
23216,17.14
23217,16.17
23218,17.46
23219,17.46
23220,17.3
23221,17.14
23222,16.71
23223,16.42
23224,15.18
23225,15.94
23226,16.21
23227,16.75
23228,30.67
23229,17.08
23230,17.01
23231,16.98
23232,15.42
23233,15.39
23234,17.52
23235,16.95
23236,14.74
23237,15.26
23238,16.75
23239,16.54
23240,17.06
23241,16.42
23242,16.74
23243,15.06
23244,16.61
23245,15.56
23246,17.54
23247,13.94
23248,15.37
23249,14.36
23250,17.11
23251,16.63
23252,15.54
23253,15.54
23254,16.01
23255,16.37
23256,15.79
23257,15.69
23258,11.39
23259,15.9
23260,14.47
23261,14.33
23262,16.07
23263,16.13
23264,15.78
23265,17.81
23266,17.85
23267,16.52
23268,16.97
23269,13.71
23270,14.82
23271,21.22
23272,15.83
23273,18.04
23274,17.66
23275,17.66
23276,24.23
23277,18.04
23278,16.75
23279,18.89
23280,16.48
23281,18.89
23282,16.24
23283,18.42
23284,18.42
23285,18.64
23286,25.3
23287,16.38
23288,18.23
23289,15.81
23290,17.13
23291,15.81
23292,10.62
23293,10.62
23294,14.44
23295,16.24
23296,18.03
23297,15.94
23298,16.58
23299,17.04
23300,16.58
23301,18.91
23302,15.18
23303,17.55
23304,15.65
23305,17.55
23306,17.47
23307,16.15
23308,7.78
23309,17.77
23310,22.43
23311,22.43
23312,17.87
23313,17.87
23314,17.25
23315,16.18
23316,15.84
23317,7.73
23318,15.04
23319,17.54
23320,17.54
23321,17.05
23322,16.79
23323,17.45
23324,16.87
23325,17.62
23326,16.03
23327,15.68
23328,13.76
23329,16.02
23330,17.12
23331,17.12
23332,18.72
23333,17.32
23334,26.13
23335,22.63
23336,25.02
23337,17.73
23338,17.49
23339,16.35
23340,21.04
23341,20.15
23342,18.66
23343,17.54
23344,17.48
23345,17.28
23346,18.8
23347,19.39
23348,17.87
23349,15.7
23350,17.17
23351,17.1
23352,18.71
23353,16.6
23354,16.6
23355,18.33
23356,16.7
23357,17.78
23358,16.48
23359,16.48
23360,18.0
23361,17.28
23362,19.0
23363,18.12
23364,17.8
23365,16.02
23366,17.94
23367,18.99
23368,17.29
23369,18.93
23370,18.06
23371,15.78
23372,17.3
23373,17.3
23374,16.43
23375,19.35
23376,19.16
23377,18.04
23378,17.64
23379,17.05
23380,18.17
23381,15.1
23382,19.39
23383,19.15
23384,16.94
23385,17.74
23386,17.98
23387,19.23
23388,17.63
23389,19.13
23390,18.93
23391,16.48
23392,17.88
23393,17.58
23394,19.95
23395,19.72
23396,12.66
23397,18.8
23398,19.26
23399,17.95
23400,16.53
23401,17.08
23402,17.49
23403,18.48
23404,17.22
23405,18.79
23406,16.57
23407,15.88
23408,16.93
23409,15.73
23410,17.53
23411,16.09
23412,15.12
23413,22.45
23414,36.11
23415,46.6
23416,41.12
23417,37.82
23418,25.93
23419,25.85
23420,31.68
23421,38.8
23422,45.93
23423,46.75
23424,32.48
23425,27.02
23426,29.67
23427,25.93
23428,23.74
23429,25.34
23430,24.83
23431,18.38
23432,22.05
23433,34.19
23434,70.5
23435,62.05
23436,52.28
23437,57.45
23438,120.38
23439,93.25
23440,90.84
23441,114.02
23442,79.71
23443,56.48
23444,60.27
23445,88.59
23446,68.38
23447,55.56
23448,46.42
23449,41.59
23450,38.75
23451,30.73
23452,31.74
23453,31.73
23454,29.7
23455,30.94
23456,27.53
23457,26.92
23458,26.92
23459,26.73
23460,24.59
23461,37.07
23462,32.42
23463,67.89
23464,153.92
23465,93.12
23466,80.13
23467,87.23
23468,65.87
23469,55.15
23470,64.05
23471,47.88
23472,47.72
23473,41.44
23474,40.98
23475,42.55
23476,42.28
23477,36.21
23478,36.15
23479,32.28
23480,34.43
23481,31.33
23482,31.9
23483,26.48
23484,29.97
23485,27.56
23486,28.96
23487,27.06
23488,25.86
23489,25.01
23490,25.51
23491,27.39
23492,23.68
23493,26.46
23494,23.44
23495,22.66
23496,24.44
23497,22.1
23498,25.06
23499,21.54
23500,22.27
23501,22.87
23502,20.77
23503,21.63
23504,22.16
23505,20.53
23506,20.52
23507,23.8
23508,23.8
23509,20.46
23510,22.14
23511,22.66
23512,14.6
23513,21.65
23514,19.61
23515,18.85
23516,19.2
23517,22.93
23518,18.62
23519,18.52
23520,20.45
23521,16.14
23522,17.06
23523,21.82
23524,19.15
23525,13.33
23526,15.29
23527,17.46
23528,17.46
23529,17.5
23530,17.14
23531,17.69
23532,16.54
23533,14.34
23534,19.42
23535,16.29
23536,15.23
23537,15.23
23538,16.73
23539,15.27
23540,17.16
23541,15.89
23542,16.23
23543,13.91
23544,15.91
23545,14.09
23546,15.29
23547,15.76
23548,16.18
23549,14.9
23550,14.69
23551,13.99
23552,15.24
23553,14.96
23554,15.76
23555,15.53
23556,15.37
23557,15.81
23558,9.64
23559,16.97
23560,15.15
23561,13.85
23562,14.06
23563,15.24
23564,15.37
23565,16.43
23566,15.7
23567,15.12
23568,15.39
23569,14.32
23570,14.32
23571,14.74
23572,15.21
23573,13.31
23574,14.45
23575,15.04
23576,13.88
23577,14.52
23578,13.47
23579,14.08
23580,13.6
23581,13.48
23582,14.4
23583,14.08
23584,14.31
23585,14.63
23586,14.18
23587,13.44
23588,15.62
23589,11.1
23590,11.74
23591,11.1
23592,14.34
23593,15.13
23594,14.74
23595,14.64
23596,13.99
23597,15.25
23598,14.72
23599,14.75
23600,14.26
23601,14.27
23602,14.73
23603,13.88
23604,14.57
23605,14.56
23606,13.82
23607,14.82
23608,15.14
23609,13.51
23610,14.1
23611,14.14
23612,14.8
23613,15.21
23614,15.97
23615,18.74
23616,13.41
23617,13.93
23618,12.47
23619,14.29
23620,13.91
23621,13.27
23622,13.27
23623,13.39
23624,12.08
23625,13.57
23626,12.95
23627,13.85
23628,13.37
23629,13.94
23630,13.83
23631,14.72
23632,14.78
23633,14.21
23634,14.7
23635,14.79
23636,9.9
23637,14.78
23638,13.52
23639,15.44
23640,15.02
23641,14.36
23642,12.38
23643,17.7
23644,28.56
23645,15.84
23646,14.69
23647,22.61
23648,16.54
23649,14.51
23650,14.96
23651,9.71
23652,19.8
23653,15.35
23654,15.38
23655,16.57
23656,17.6
23657,16.45
23658,16.25
23659,13.25
23660,16.1
23661,14.8
23662,14.72
23663,13.84
23664,19.59
23665,17.62
23666,16.25
23667,16.78
23668,14.02
23669,24.26
23670,17.21
23671,16.7
23672,21.33
23673,20.85
23674,10.2
23675,53.71
23676,15.5
23677,18.31
23678,16.11
23679,17.79
23680,21.86
23681,19.83
23682,18.54
23683,16.57
23684,17.5
23685,18.61
23686,17.88
23687,17.73
23688,16.97
23689,17.56
23690,16.4
23691,8.57
23692,24.76
23693,17.96
23694,15.92
23695,15.15
23696,19.15
23697,13.98
23698,13.79
23699,20.19
23700,20.46
23701,23.35
23702,33.51
23703,21.08
23704,19.38
23705,20.05
23706,17.39
23707,17.94
23708,21.61
23709,24.55
23710,25.87
23711,23.46
23712,25.34
23713,42.56
23714,55.03
23715,63.95
23716,107.32
23717,53.83
23718,54.78
23719,47.67
23720,65.96
23721,421.37
23722,211.62
23723,102.05
23724,76.99
23725,67.52
23726,72.01
23727,117.9
23728,124.31
23729,184.79
23730,181.14
23731,160.11
23732,111.2
23733,91.26
23734,80.64
23735,68.52
23736,61.43
23737,55.65
23738,49.21
23739,46.65
23740,44.53
23741,41.84
23742,38.22
23743,36.58
23744,36.35
23745,35.11
23746,32.68
23747,33.81
23748,32.28
23749,32.22
23750,28.78
23751,32.75
23752,30.94
23753,29.8
23754,28.55
23755,28.28
23756,26.84
23757,30.67
23758,30.69
23759,37.14
23760,31.31
23761,29.96
23762,31.2
23763,29.56
23764,28.1
23765,28.25
23766,28.17
23767,27.97
23768,29.12
23769,26.67
23770,50.59
23771,25.51
23772,23.31
23773,26.35
23774,29.13
23775,30.93
23776,25.68
23777,30.3
23778,134.34
23779,284.13
23780,226.79
23781,304.45
23782,176.02
23783,121.74
23784,92.3
23785,75.7
23786,67.1
23787,58.24
23788,54.47
23789,50.23
23790,50.25
23791,43.4
23792,41.53
23793,43.16
23794,38.3
23795,41.79
23796,41.79
23797,35.07
23798,33.81
23799,32.83
23800,33.44
23801,30.64
23802,33.48
23803,30.37
23804,29.95
23805,29.11
23806,28.09
23807,27.69
23808,29.76
23809,25.23
23810,27.98
23811,29.07
23812,26.29
23813,29.06
23814,26.67
23815,26.19
23816,28.64
23817,25.79
23818,22.61
23819,26.23
23820,25.46
23821,25.52
23822,29.38
23823,28.22
23824,26.09
23825,23.45
23826,22.63
23827,29.51
23828,27.19
23829,24.64
23830,23.81
23831,24.5
23832,21.82
23833,22.66
23834,24.04
23835,21.43
23836,25.67
23837,22.46
23838,36.53
23839,26.43
23840,26.62
23841,25.35
23842,23.44
23843,20.73
23844,21.15
23845,22.3
23846,23.2
23847,21.98
23848,20.68
23849,20.6
23850,20.6
23851,22.07
23852,21.18
23853,21.13
23854,20.46
23855,21.05
23856,20.9
23857,18.36
23858,22.31
23859,21.75
23860,20.05
23861,19.07
23862,18.91
23863,18.71
23864,18.2
23865,19.4
23866,19.25
23867,19.04
23868,21.1
23869,19.31
23870,17.81
23871,18.74
23872,19.43
23873,21.02
23874,20.51
23875,20.18
23876,21.11
23877,19.45
23878,19.45
23879,18.78
23880,13.98
23881,19.32
23882,18.73
23883,21.91
23884,17.58
23885,17.52
23886,18.97
23887,18.71
23888,18.17
23889,18.17
23890,16.14
23891,18.51
23892,16.87
23893,16.13
23894,17.65
23895,18.18
23896,19.88
23897,15.85
23898,17.68
23899,17.08
23900,17.41
23901,18.17
23902,20.8
23903,17.17
23904,16.46
23905,16.6
23906,16.81
23907,16.49
23908,15.17
23909,16.1
23910,16.09
23911,15.22
23912,15.47
23913,14.82
23914,14.07
23915,14.85
23916,17.22
23917,12.44
23918,15.44
23919,16.32
23920,15.06
23921,15.64
23922,14.17
23923,15.39
23924,13.49
23925,15.3
23926,15.45
23927,14.58
23928,14.3
23929,14.49
23930,17.16
23931,14.82
23932,14.81
23933,13.98
23934,16.33
23935,13.59
23936,14.71
23937,15.35
23938,14.33
23939,14.26
23940,14.23
23941,14.76
23942,14.43
23943,14.28
23944,13.77
23945,15.26
23946,14.64
23947,13.58
23948,12.76
23949,14.16
23950,14.43
23951,14.13
23952,13.41
23953,15.38
23954,13.36
23955,15.38
23956,15.86
23957,14.15
23958,15.11
23959,13.22
23960,15.12
23961,13.26
23962,13.42
23963,15.1
23964,14.07
23965,15.93
23966,14.14
23967,13.6
23968,12.51
23969,13.06
23970,14.55
23971,13.72
23972,14.94
23973,13.84
23974,14.29
23975,13.61
23976,13.52
23977,14.0
23978,14.7
23979,14.21
23980,10.84
23981,12.77
23982,15.37
23983,13.91
23984,14.66
23985,13.38
23986,13.38
23987,12.78
23988,14.94
23989,13.03
23990,13.42
23991,14.59
23992,13.72
23993,13.63
23994,13.62
23995,14.61
23996,14.26
23997,14.87
23998,14.87
23999,10.9
24000,17.98
24001,16.92
24002,13.57
24003,13.57
24004,13.13
24005,15.86
24006,13.98
24007,14.4
24008,14.4
24009,15.62
24010,14.08
24011,13.61
24012,13.94
24013,13.94
24014,14.44
24015,14.1
24016,14.73
24017,13.02
24018,14.24
24019,13.94
24020,13.74
24021,14.74
24022,13.45
24023,13.17
24024,13.34
24025,13.34
24026,14.42
24027,15.23
24028,16.62
24029,10.72
24030,15.39
24031,17.87
24032,15.09
24033,12.97
24034,9.38
24035,12.07
24036,16.57
24037,12.92
24038,11.48
24039,18.15
24040,12.9
24041,14.53
24042,17.95
24043,14.43
24044,13.32
24045,17.41
24046,14.0
24047,16.81
24048,15.81
24049,15.75
24050,12.9
24051,12.67
24052,14.01
24053,20.8
24054,21.01
24055,17.68
24056,13.61
24057,15.62
24058,15.17
24059,13.52
24060,22.05
24061,12.14
24062,18.11
24063,15.54
24064,15.97
24065,14.8
24066,13.0
24067,10.6
24068,10.61
24069,18.93
24070,13.3
24071,17.5
24072,12.84
24073,14.66
24074,15.32
24075,14.4
24076,15.35
24077,14.75
24078,21.6
24079,24.31
24080,15.38
24081,28.73
24082,19.95
24083,22.36
24084,29.21
24085,52.55
24086,28.39
24087,26.62
24088,61.45
24089,37.63
24090,26.22
24091,22.79
24092,22.61
24093,33.7
24094,31.12
24095,33.84
24096,59.0
24097,54.83
24098,45.93
24099,40.46
24100,34.79
24101,26.53
24102,28.04
24103,23.32
24104,24.66
24105,22.61
24106,23.01
24107,19.58
24108,19.13
24109,19.2
24110,26.48
24111,56.77
24112,71.81
24113,56.54
24114,40.89
24115,42.64
24116,34.7
24117,36.04
24118,34.5
24119,89.39
24120,88.37
24121,75.42
24122,68.11
24123,193.34
24124,207.76
24125,266.46
24126,187.57
24127,126.8
24128,189.1
24129,260.86
24130,177.11
24131,130.51
24132,137.1
24133,86.53
24134,77.62
24135,131.08
24136,126.57
24137,111.11
24138,97.48
24139,87.63
24140,76.78
24141,66.29
24142,60.65
24143,53.03
24144,51.09
24145,60.93
24146,45.92
24147,48.3
24148,45.82
24149,47.83
24150,46.57
24151,43.72
24152,44.59
24153,44.73
24154,53.06
24155,86.23
24156,92.64
24157,80.74
24158,73.73
24159,64.28
24160,57.29
24161,56.67
24162,50.62
24163,49.78
24164,50.67
24165,48.61
24166,49.64
24167,40.64
24168,45.22
24169,51.36
24170,54.98
24171,222.52
24172,328.59
24173,221.45
24174,155.26
24175,134.83
24176,247.64
24177,323.26
24178,367.57
24179,486.66
24180,392.06
24181,270.84
24182,183.54
24183,164.71
24184,129.75
24185,109.85
24186,121.26
24187,143.78
24188,130.54
24189,115.44
24190,103.45
24191,90.77
24192,88.49
24193,77.43
24194,72.9
24195,68.96
24196,81.62
24197,63.55
24198,61.63
24199,51.74
24200,59.63
24201,54.32
24202,54.51
24203,55.28
24204,53.06
24205,52.56
24206,56.01
24207,51.99
24208,58.05
24209,58.16
24210,56.33
24211,50.79
24212,50.96
24213,47.93
24214,46.28
24215,45.4
24216,51.58
24217,51.58
24218,44.24
24219,58.49
24220,45.38
24221,45.02
24222,38.87
24223,40.36
24224,45.13
24225,39.68
24226,35.89
24227,34.87
24228,34.08
24229,34.0
24230,35.06
24231,41.04
24232,33.18
24233,37.37
24234,37.09
24235,34.86
24236,35.87
24237,32.53
24238,32.65
24239,35.73
24240,36.92
24241,33.38
24242,30.45
24243,33.78
24244,30.56
24245,29.48
24246,28.7
24247,32.87
24248,33.45
24249,34.94
24250,31.28
24251,27.95
24252,28.58
24253,29.72
24254,27.2
24255,29.29
24256,25.2
24257,26.58
24258,25.59
24259,25.42
24260,25.93
24261,22.09
24262,26.11
24263,20.58
24264,24.02
24265,24.29
24266,23.4
24267,24.97
24268,26.55
24269,21.18
24270,20.13
24271,19.51
24272,21.6
24273,21.93
24274,23.91
24275,29.05
24276,27.77
24277,27.77
24278,20.92
24279,21.59
24280,22.53
24281,21.93
24282,21.33
24283,19.13
24284,20.79
24285,21.44
24286,20.54
24287,20.22
24288,18.85
24289,18.6
24290,21.05
24291,18.22
24292,19.4
24293,18.17
24294,16.22
24295,18.13
24296,18.95
24297,17.99
24298,17.09
24299,17.05
24300,18.74
24301,16.76
24302,14.11
24303,21.36
24304,16.76
24305,16.4
24306,17.85
24307,17.74
24308,17.12
24309,16.92
24310,16.61
24311,16.96
24312,15.95
24313,18.18
24314,16.46
24315,18.82
24316,17.73
24317,15.8
24318,16.82
24319,16.28
24320,15.28
24321,17.39
24322,15.66
24323,15.07
24324,17.58
24325,14.61
24326,16.18
24327,14.78
24328,15.4
24329,15.53
24330,13.8
24331,13.8
24332,15.37
24333,14.82
24334,17.3
24335,15.46
24336,15.8
24337,17.05
24338,14.26
24339,15.08
24340,16.7
24341,12.51
24342,18.12
24343,16.3
24344,13.5
24345,16.08
24346,15.33
24347,14.19
24348,14.96
24349,16.0
24350,14.73
24351,14.5
24352,13.85
24353,15.33
24354,13.49
24355,13.34
24356,15.32
24357,14.15
24358,15.23
24359,13.37
24360,16.79
24361,12.92
24362,17.58
24363,15.45
24364,16.05
24365,14.88
24366,2.76
24367,15.07
24368,14.56
24369,16.0
24370,15.65
24371,15.18
24372,14.33
24373,16.24
24374,15.37
24375,13.53
24376,14.89
24377,15.69
24378,16.98
24379,14.96
24380,16.54
24381,13.43
24382,15.4
24383,17.89
24384,13.39
24385,15.31
24386,14.29
24387,15.45
24388,15.07
24389,17.98
24390,15.38
24391,17.2
24392,15.54
24393,15.51
24394,38.94
24395,35.05
24396,34.22
24397,27.6
24398,24.89
24399,18.91
24400,19.36
24401,17.97
24402,20.32
24403,17.6
24404,32.42
24405,56.72
24406,48.4
24407,62.01
24408,47.87
24409,67.82
24410,112.54
24411,110.51
24412,80.14
24413,57.97
24414,44.95
24415,38.15
24416,37.06
24417,38.75
24418,32.01
24419,32.8
24420,31.27
24421,29.63
24422,26.75
24423,27.18
24424,24.16
24425,23.86
24426,28.16
24427,25.45
24428,23.54
24429,23.5
24430,56.04
24431,87.46
24432,50.2
24433,53.6
24434,49.76
24435,44.32
24436,42.64
24437,58.71
24438,56.64
24439,50.63
24440,42.37
24441,41.65
24442,39.88
24443,34.06
24444,34.48
24445,31.49
24446,29.53
24447,29.21
24448,33.99
24449,34.15
24450,52.61
24451,126.92
24452,82.43
24453,60.99
24454,60.52
24455,100.42
24456,376.6
24457,226.47
24458,137.72
24459,103.13
24460,81.28
24461,75.44
24462,57.88
24463,49.37
24464,85.52
24465,68.92
24466,56.91
24467,51.63
24468,45.82
24469,46.72
24470,42.81
24471,42.63
24472,42.85
24473,35.22
24474,40.76
24475,60.65
24476,68.91
24477,50.8
24478,46.08
24479,58.4
24480,321.54
24481,345.92
24482,414.32
24483,341.51
24484,220.29
24485,168.23
24486,140.36
24487,117.87
24488,101.35
24489,93.15
24490,154.52
24491,169.08
24492,237.18
24493,213.69
24494,253.06
24495,174.71
24496,124.91
24497,120.44
24498,88.44
24499,79.03
24500,70.26
24501,67.39
24502,63.32
24503,62.81
24504,61.37
24505,77.72
24506,246.69
24507,337.46
24508,286.91
24509,450.47
24510,544.0
24511,464.01
24512,803.85
24513,639.23
24514,397.94
24515,312.57
24516,248.84
24517,207.25
24518,170.25
24519,205.67
24520,197.74
24521,212.06
24522,225.21
24523,413.29
24524,450.1
24525,309.12
24526,261.15
24527,225.02
24528,192.84
24529,164.41
24530,147.27
24531,126.6
24532,102.71
24533,115.7
24534,95.2
24535,103.72
24536,95.69
24537,98.13
24538,81.81
24539,100.01
24540,88.28
24541,101.34
24542,95.7
24543,101.1
24544,94.93
24545,88.43
24546,108.15
24547,100.91
24548,96.76
24549,103.24
24550,113.01
24551,112.68
24552,185.7
24553,225.17
24554,175.43
24555,223.59
