$10/1/1950-8/29/2024 Sacramento River (proportional estimate),
,
JDAY,QIN
24430,21.54
24431,22.08
24432,23.99
24433,20.18
24434,22.36
24435,22.98
24436,23.25
24437,21.13
24438,25.36
24439,19.78
24440,21.7
24441,20.04
24442,22.45
24443,23.06
24444,20.97
24445,27.27
24446,20.15
24447,23.07
24448,21.43
24449,22.52
24450,22.98
24451,20.2
24452,20.93
24453,22.99
24454,19.72
24455,20.8
24456,22.34
24457,19.4
24458,21.57
24459,20.86
24460,19.99
24461,21.65
24462,19.41
24463,19.89
24464,20.91
24465,19.74
24466,21.43
24467,20.41
24468,21.16
24469,20.91
24470,20.34
24471,22.6
24472,20.3
24473,19.48
24474,7.67
24475,19.23
24476,20.72
24477,20.11
24478,21.68
24479,21.06
24480,20.02
24481,18.87
24482,22.66
24483,19.7
24484,20.03
24485,20.16
24486,20.45
24487,21.74
24488,22.02
24489,21.52
24490,17.06
24491,25.0
24492,24.1
24493,24.0
24494,21.74
24495,22.41
24496,22.05
24497,22.95
24498,21.02
24499,22.62
24500,22.71
24501,22.43
24502,22.63
24503,19.73
24504,22.76
24505,20.3
24506,32.85
24507,27.06
24508,22.26
24509,23.41
24510,21.29
24511,32.38
24512,44.84
24513,45.25
24514,28.93
24515,28.92
24516,42.88
24517,33.84
24518,50.38
24519,46.57
24520,37.55
24521,31.57
24522,31.35
24523,38.11
24524,34.34
24525,32.09
24526,30.81
24527,27.36
24528,28.61
24529,58.96
24530,54.64
24531,40.95
24532,36.35
24533,31.77
24534,29.53
24535,32.39
24536,29.45
24537,27.2
24538,28.33
24539,24.55
24540,27.83
24541,25.94
24542,26.18
24543,26.6
24544,24.07
24545,25.03
24546,26.8
24547,22.89
24548,24.28
24549,29.02
24550,20.02
24551,24.15
24552,24.4
24553,23.58
24554,23.76
24555,23.91
24556,23.31
24557,24.27
24558,22.54
24559,22.32
24560,22.18
24561,28.12
24562,20.63
24563,24.48
24564,21.14
24565,24.29
24566,23.18
24567,23.66
24568,33.08
24569,44.37
24570,36.11
24571,23.31
24572,40.64
24573,44.05
24574,37.85
24575,33.96
24576,35.13
24577,31.22
24578,31.28
24579,28.34
24580,32.7
24581,28.73
24582,43.64
24583,37.49
24584,33.5
24585,37.8
24586,35.0
24587,35.41
24588,49.54
24589,50.54
24590,45.63
24591,43.24
24592,36.41
24593,34.44
24594,37.6
24595,36.87
24596,35.1
24597,35.1
24598,22.71
24599,34.12
24600,34.12
24601,35.32
24602,32.72
24603,29.88
24604,29.78
24605,29.52
24606,27.97
24607,27.96
24608,27.61
24609,25.61
24610,42.32
24611,27.57
24612,24.17
24613,25.81
24614,26.09
24615,25.76
24616,25.79
24617,25.81
24618,23.01
24619,23.45
24620,22.71
24621,28.42
24622,24.23
24623,28.41
24624,57.22
24625,37.52
24626,33.65
24627,31.46
24628,29.83
24629,30.58
24630,28.71
24631,31.29
24632,36.14
24633,34.27
24634,31.95
24635,35.19
24636,74.82
24637,97.6
24638,89.99
24639,75.55
24640,65.02
24641,58.34
24642,54.18
24643,53.09
24644,76.13
24645,195.23
24646,131.2
24647,106.87
24648,92.11
24649,77.81
24650,69.85
24651,62.69
24652,60.7
24653,53.73
24654,52.45
24655,50.32
24656,49.79
24657,42.61
24658,43.86
24659,46.58
24660,75.72
24661,125.55
24662,89.61
24663,79.68
24664,76.61
24665,71.5
24666,68.45
24667,61.06
24668,54.0
24669,58.71
24670,54.71
24671,51.73
24672,51.16
24673,47.51
24674,21.55
24675,45.2
24676,44.6
24677,41.76
24678,36.54
24679,40.98
24680,37.51
24681,38.8
24682,43.3
24683,36.04
24684,36.5
24685,34.45
24686,35.02
24687,35.0
24688,36.06
24689,34.08
24690,31.61
24691,31.6
24692,31.41
24693,31.85
24694,28.04
24695,26.8
24696,26.64
24697,29.06
24698,25.35
24699,24.87
24700,34.27
24701,27.23
24702,27.52
24703,27.82
24704,25.4
24705,24.07
24706,27.41
24707,47.02
24708,26.57
24709,34.05
24710,28.54
24711,28.62
24712,29.35
24713,30.45
24714,32.26
24715,33.33
24716,32.35
24717,32.6
24718,31.96
24719,24.39
24720,28.19
24721,24.51
24722,21.15
24723,26.35
24724,18.73
24725,22.63
24726,23.37
24727,22.43
24728,36.52
24729,24.16
24730,21.77
24731,22.88
24732,21.16
24733,21.29
24734,23.15
24735,20.49
24736,20.89
24737,22.24
24738,18.67
24739,21.59
24740,12.53
24741,21.51
24742,20.93
24743,19.4
24744,23.65
24745,21.6
24746,11.25
24747,17.25
24748,21.1
24749,20.59
24750,19.23
24751,18.99
24752,19.34
24753,19.55
24754,15.92
24755,19.77
24756,18.63
24757,17.51
24758,22.43
24759,19.18
24760,19.51
24761,16.35
24762,19.67
24763,17.68
24764,16.94
24765,18.31
24766,18.05
24767,19.72
24768,17.5
24769,16.71
24770,17.11
24771,14.66
24772,21.07
24773,19.4
24774,17.13
24775,18.13
24776,15.76
24777,17.89
24778,16.54
24779,14.74
24780,16.97
24781,17.03
24782,16.1
24783,14.74
24784,17.11
24785,14.09
24786,17.3
24787,15.86
24788,16.08
24789,16.46
24790,15.73
24791,14.83
24792,17.67
24793,15.36
24794,16.22
24795,15.23
24796,15.21
24797,14.0
24798,16.25
24799,14.27
24800,14.2
24801,15.0
24802,17.58
24803,15.1
24804,15.93
24805,16.81
24806,15.24
24807,17.16
24808,16.38
24809,14.61
24810,17.27
24811,17.0
24812,14.64
24813,23.06
24814,6.67
24815,17.44
24816,16.59
24817,14.07
24818,16.16
24819,15.48
24820,15.94
24821,15.1
24822,15.07
24823,18.06
24824,16.97
24825,17.11
24826,15.27
24827,18.25
24828,16.5
24829,17.87
24830,17.0
24831,17.9
24832,17.37
24833,16.33
24834,16.65
24835,14.96
24836,19.24
24837,19.74
24838,17.75
24839,18.43
24840,21.34
24841,22.09
24842,17.67
24843,18.7
24844,20.75
24845,17.55
24846,16.18
24847,19.24
24848,18.23
24849,17.44
24850,16.46
24851,19.29
24852,19.0
24853,17.25
24854,17.89
24855,23.56
24856,12.68
24857,18.94
24858,18.11
24859,19.13
24860,19.9
24861,18.69
24862,18.8
24863,17.68
24864,17.93
24865,17.95
24866,19.98
24867,17.6
24868,18.98
24869,9.44
24870,18.6
24871,17.58
24872,19.61
24873,17.23
24874,19.31
24875,18.31
24876,17.81
24877,17.3
24878,18.93
24879,16.95
24880,18.8
24881,19.6
24882,17.7
24883,19.67
24884,17.45
24885,20.29
24886,17.62
24887,20.3
24888,17.9
24889,26.01
24890,35.91
24891,40.41
24892,25.36
24893,21.51
24894,20.99
24895,35.65
24896,29.2
24897,58.5
24898,31.76
24899,22.09
24900,29.17
24901,21.42
24902,23.07
24903,23.12
24904,21.96
24905,19.72
24906,21.22
24907,20.39
24908,21.61
24909,22.1
24910,21.1
24911,19.36
24912,24.14
24913,23.42
24914,68.35
24915,60.39
24916,43.36
24917,38.5
24918,36.85
24919,34.55
24920,29.22
24921,29.08
24922,41.65
24923,40.78
24924,32.63
24925,28.94
24926,28.23
24927,27.74
24928,22.93
24929,26.9
24930,23.93
24931,23.59
24932,26.18
24933,20.81
24934,32.61
24935,56.73
24936,45.35
24937,51.82
24938,179.05
24939,138.05
24940,78.98
24941,57.03
24942,46.39
24943,39.47
24944,48.29
24945,153.26
24946,224.45
24947,134.3
24948,124.53
24949,177.21
24950,136.04
24951,98.84
24952,83.27
24953,78.62
24954,60.71
24955,53.6
24956,53.05
24957,45.21
24958,44.76
24959,42.66
24960,43.63
24961,49.44
24962,92.05
24963,93.08
24964,102.43
24965,86.78
24966,73.19
24967,63.88
24968,57.58
24969,62.11
24970,53.67
24971,49.83
24972,57.91
24973,78.76
24974,176.37
24975,159.51
24976,134.04
24977,118.29
24978,101.81
24979,94.12
24980,85.7
24981,109.44
24982,65.71
24983,62.68
24984,65.13
24985,182.65
24986,451.06
24987,556.91
24988,307.4
24989,197.93
24990,164.04
24991,148.17
24992,147.99
24993,142.48
24994,307.23
24995,317.36
24996,224.46
24997,185.01
24998,131.88
24999,165.46
25000,120.3
25001,108.31
25002,95.89
25003,87.31
25004,81.07
25005,76.87
25006,76.17
25007,75.65
25008,89.09
25009,87.67
25010,92.27
25011,97.06
25012,90.04
25013,108.57
25014,115.3
25015,180.82
25016,196.9
25017,196.2
25018,156.45
25019,129.49
25020,119.74
25021,161.58
25022,132.72
25023,126.54
25024,179.31
25025,200.86
25026,237.56
25027,308.4
25028,294.25
25029,222.28
25030,192.16
25031,169.77
25032,146.99
25033,135.22
25034,140.77
25035,115.72
25036,103.88
25037,100.98
25038,102.74
25039,102.19
25040,97.21
25041,95.84
25042,94.37
25043,97.14
25044,96.57
25045,94.52
25046,90.52
25047,83.1
25048,76.95
25049,75.61
25050,69.98
25051,64.19
25052,64.0
25053,61.93
25054,54.98
25055,58.29
25056,60.38
25057,61.42
25058,60.95
25059,61.02
25060,56.4
25061,52.6
25062,49.32
25063,50.75
25064,74.57
25065,116.03
25066,84.64
25067,85.73
25068,98.55
25069,81.26
25070,77.91
25071,79.71
25072,69.52
25073,69.49
25074,68.48
25075,72.3
25076,67.45
25077,68.41
25078,61.79
25079,72.54
25080,63.13
25081,61.01
25082,53.81
25083,55.27
25084,54.46
25085,51.78
25086,49.89
25087,47.23
25088,45.3
25089,39.38
25090,43.86
25091,39.53
25092,46.27
25093,39.24
25094,36.96
25095,32.09
25096,32.72
25097,44.86
25098,70.85
25099,33.55
25100,31.81
25101,35.07
25102,33.43
25103,31.14
25104,25.73
25105,30.83
25106,31.33
25107,30.68
25108,30.83
25109,28.88
25110,29.92
25111,27.23
25112,29.03
25113,27.49
25114,28.91
25115,26.48
25116,25.06
25117,27.98
25118,28.59
25119,26.35
25120,25.26
25121,27.5
25122,26.22
25123,28.31
25124,23.39
25125,21.5
25126,26.61
25127,24.67
25128,27.57
25129,25.82
25130,25.35
25131,25.78
25132,24.51
25133,23.82
25134,24.4
25135,25.33
25136,22.79
25137,24.5
25138,25.66
25139,23.3
25140,23.31
25141,22.87
25142,23.91
25143,22.73
25144,22.68
25145,23.38
25146,31.07
25147,18.03
25148,17.8
25149,24.18
25150,20.1
25151,29.72
25152,25.6
25153,23.0
25154,23.96
25155,-20.32
25156,21.42
25157,22.92
25158,22.3
25159,24.29
25160,22.46
25161,22.36
25162,21.59
25163,22.31
25164,23.98
25165,17.91
25166,22.47
25167,21.22
25168,23.45
25169,22.09
25170,21.12
25171,22.07
25172,22.09
25173,24.29
25174,19.68
25175,20.59
25176,16.84
25177,19.13
25178,19.92
25179,20.99
25180,24.75
25181,17.05
25182,19.49
25183,23.8
25184,17.87
25185,25.6
25186,19.98
25187,21.13
25188,21.91
25189,18.22
25190,30.74
25191,27.5
25192,11.57
25193,26.05
25194,21.55
25195,20.06
25196,22.39
25197,21.75
25198,19.61
25199,22.43
25200,22.09
25201,23.17
25202,16.78
25203,23.01
25204,14.1
25205,15.86
25206,20.07
25207,15.23
25208,41.65
25209,20.49
25210,20.96
25211,21.45
25212,18.02
25213,29.8
25214,7.71
25215,24.17
25216,36.9
25217,22.34
25218,27.03
25219,23.54
25220,38.91
25221,45.07
25222,43.66
25223,25.45
25224,15.59
25225,20.84
25226,17.35
25227,23.22
25228,22.1
25229,15.89
25230,13.9
25231,33.08
25232,22.8
25233,-7.85
25234,32.23
25235,23.84
25236,28.23
25237,21.08
25238,20.94
25239,27.6
25240,15.76
25241,19.59
25242,22.87
25243,20.59
25244,23.58
25245,20.7
25246,21.23
25247,22.85
25248,21.4
25249,21.07
25250,22.64
25251,20.35
25252,22.2
25253,19.06
25254,21.13
25255,19.71
25256,23.27
25257,19.73
25258,20.7
25259,33.17
25260,34.37
25261,25.93
25262,23.46
25263,21.72
25264,39.73
25265,27.75
25266,26.23
25267,21.97
25268,26.06
25269,33.07
25270,132.88
25271,84.8
25272,38.78
25273,36.6
25274,34.13
25275,43.99
25276,57.11
25277,37.51
25278,34.89
25279,35.96
25280,28.91
25281,30.29
25282,38.47
25283,43.43
25284,35.11
25285,51.92
25286,41.61
25287,38.14
25288,37.01
25289,30.86
25290,32.79
25291,30.26
25292,31.34
25293,26.69
25294,29.29
25295,28.05
25296,30.16
25297,25.31
25298,28.29
25299,28.76
25300,25.24
25301,25.07
25302,26.17
25303,33.77
25304,27.14
25305,26.65
25306,29.09
25307,31.73
25308,32.83
25309,31.36
25310,55.28
25311,42.09
25312,33.02
25313,39.36
25314,33.78
25315,45.52
25316,45.36
25317,56.01
25318,55.55
25319,62.69
25320,97.97
25321,81.03
25322,78.21
25323,66.71
25324,61.94
25325,52.23
25326,45.07
25327,45.48
25328,37.99
25329,34.61
25330,34.45
25331,46.98
25332,34.19
25333,31.93
25334,33.26
25335,32.15
25336,31.46
25337,31.29
25338,32.42
25339,24.9
25340,34.07
25341,28.66
25342,29.43
25343,26.88
25344,28.1
25345,28.94
25346,28.09
25347,30.95
25348,25.16
25349,27.63
25350,35.59
25351,17.99
25352,30.66
25353,27.42
25354,26.25
25355,22.15
25356,28.77
25357,24.77
25358,23.15
25359,20.7
25360,31.08
25361,27.85
25362,24.93
25363,24.72
25364,30.11
25365,23.49
25366,25.78
25367,28.34
25368,17.09
25369,29.31
25370,39.24
25371,34.99
25372,30.08
25373,30.41
25374,28.04
25375,29.48
25376,26.62
25377,27.33
25378,31.46
25379,31.21
25380,32.91
25381,27.51
25382,28.63
25383,34.83
25384,38.05
25385,43.69
25386,46.09
25387,38.98
25388,40.91
25389,48.97
25390,64.31
25391,64.98
25392,57.93
25393,50.19
25394,46.81
25395,41.06
25396,46.04
25397,44.71
25398,41.5
25399,39.04
25400,35.25
25401,40.49
25402,34.54
25403,33.97
25404,34.67
25405,30.43
25406,33.38
25407,30.65
25408,32.06
25409,29.61
25410,31.05
25411,30.83
25412,30.04
25413,27.99
25414,39.93
25415,19.29
25416,30.16
25417,28.28
25418,33.71
25419,24.05
25420,24.62
25421,25.27
25422,33.42
25423,31.49
25424,15.75
25425,21.54
25426,27.23
25427,34.57
25428,27.95
25429,41.08
25430,17.93
25431,35.51
25432,48.99
25433,72.65
25434,53.91
25435,52.45
25436,29.99
25437,34.96
25438,33.15
25439,34.07
25440,28.21
25441,33.93
25442,21.74
25443,25.58
25444,28.28
25445,32.72
25446,32.07
25447,21.61
25448,20.88
25449,23.44
25450,30.73
25451,22.73
25452,22.28
25453,18.42
25454,25.36
25455,27.18
25456,13.65
25457,32.97
25458,19.07
25459,21.71
25460,21.78
25461,24.54
25462,20.7
25463,39.51
25464,20.42
25465,21.3
25466,24.13
25467,20.64
25468,19.4
25469,20.15
25470,19.16
25471,19.03
25472,31.26
25473,13.74
25474,17.39
25475,17.39
25476,15.07
25477,20.61
25478,15.75
25479,17.68
25480,19.71
25481,17.37
25482,15.59
25483,21.03
25484,13.95
25485,19.58
25486,21.73
25487,20.05
25488,11.03
25489,17.07
25490,20.28
25491,16.1
25492,16.32
25493,17.95
25494,17.24
25495,16.26
25496,20.95
25497,16.82
25498,18.34
25499,15.59
25500,17.01
25501,17.8
25502,14.99
25503,15.89
25504,18.8
25505,16.6
25506,20.99
25507,14.33
25508,17.7
25509,14.32
25510,16.31
25511,15.71
25512,18.47
25513,14.5
25514,19.43
25515,29.86
25516,15.07
25517,18.34
25518,15.38
25519,21.09
25520,12.1
25521,-5.53
25522,15.58
25523,17.46
25524,22.73
25525,17.17
25526,11.71
25527,15.62
25528,20.02
25529,12.95
25530,20.92
25531,11.93
25532,17.77
25533,16.44
25534,19.82
25535,15.35
25536,12.69
25537,19.86
25538,14.36
25539,16.97
25540,15.24
25541,14.77
25542,17.85
25543,18.68
25544,14.61
25545,17.81
25546,14.24
25547,14.79
25548,16.18
25549,13.22
25550,16.98
25551,16.43
25552,15.89
25553,15.7
25554,15.72
25555,19.91
25556,18.77
25557,17.4
25558,13.24
25559,18.33
25560,17.49
25561,18.45
25562,16.47
25563,17.84
25564,17.3
25565,15.74
25566,15.38
25567,17.61
25568,16.56
25569,18.12
25570,15.65
25571,16.38
25572,15.53
25573,17.92
25574,17.91
25575,16.61
25576,15.99
25577,15.86
25578,16.22
25579,22.24
25580,14.52
25581,17.06
25582,10.48
25583,17.16
25584,18.08
25585,16.6
25586,13.17
25587,24.28
25588,11.64
25589,22.37
25590,7.1
25591,17.03
25592,30.68
25593,16.15
25594,13.59
25595,18.01
25596,15.61
25597,19.25
25598,27.98
25599,18.26
25600,15.07
25601,16.44
25602,13.27
25603,22.19
25604,19.8
25605,18.7
25606,16.05
25607,16.24
25608,19.29
25609,16.08
25610,16.42
25611,17.85
25612,20.65
25613,23.02
25614,18.88
25615,13.29
25616,29.93
25617,30.87
25618,23.74
25619,18.33
25620,34.14
25621,29.11
25622,-7.22
25623,21.93
25624,18.77
25625,17.67
25626,19.68
25627,18.58
25628,18.98
25629,17.68
25630,16.37
25631,18.95
25632,18.91
25633,19.32
25634,16.49
25635,21.19
25636,17.83
25637,19.07
25638,17.91
25639,19.54
25640,16.98
25641,20.29
25642,24.85
25643,13.61
25644,29.58
25645,17.05
25646,25.38
25647,21.57
25648,20.32
25649,18.42
25650,19.8
25651,20.24
25652,19.06
25653,20.33
25654,23.84
25655,25.72
25656,20.93
25657,20.59
25658,20.19
25659,21.1
25660,18.37
25661,21.71
25662,19.59
25663,22.71
25664,52.17
25665,28.79
25666,29.32
25667,25.59
25668,27.2
25669,23.21
25670,21.98
25671,20.37
25672,13.38
25673,36.68
25674,23.91
25675,22.5
25676,25.97
25677,22.68
25678,19.24
25679,19.5
25680,25.41
25681,22.1
25682,19.75
25683,23.44
25684,21.58
25685,20.86
25686,28.3
25687,35.75
25688,34.23
25689,37.75
25690,47.09
25691,36.1
25692,37.95
25693,46.77
25694,59.68
25695,37.3
25696,36.36
25697,29.53
25698,29.32
25699,26.47
25700,26.28
25701,28.2
25702,36.74
25703,36.05
25704,46.38
25705,32.37
25706,37.74
25707,29.64
25708,35.08
25709,28.45
25710,69.88
25711,34.59
25712,29.42
25713,30.89
25714,26.83
25715,29.87
25716,27.66
25717,26.38
25718,27.49
25719,23.91
25720,23.91
25721,26.22
25722,25.78
25723,27.11
25724,6.67
25725,40.92
25726,24.42
25727,18.09
25728,30.59
25729,35.3
25730,28.64
25731,27.57
25732,28.24
25733,32.33
25734,30.65
25735,32.1
25736,33.44
25737,40.82
25738,59.63
25739,47.31
25740,38.01
25741,36.77
25742,35.19
25743,28.53
25744,34.78
25745,29.95
25746,26.93
25747,27.29
25748,30.01
25749,27.9
25750,25.88
25751,26.93
25752,20.16
25753,31.37
25754,26.27
25755,26.09
25756,23.95
25757,23.69
25758,26.79
25759,24.79
25760,26.47
25761,28.74
25762,19.29
25763,22.19
25764,24.86
25765,25.36
25766,18.3
25767,26.44
25768,20.58
25769,26.49
25770,21.44
25771,24.11
25772,24.13
25773,20.12
25774,26.43
25775,26.13
25776,25.04
25777,22.49
25778,22.04
25779,20.84
25780,19.6
25781,24.59
25782,24.12
25783,18.33
25784,22.87
25785,26.03
25786,20.14
25787,33.72
25788,17.79
25789,34.65
25790,36.64
25791,20.69
25792,15.07
25793,20.19
25794,24.36
25795,17.62
25796,16.31
25797,17.66
25798,17.28
25799,17.21
25800,18.68
25801,17.11
25802,18.44
25803,16.54
25804,14.18
25805,20.49
25806,17.92
25807,23.1
25808,11.9
25809,20.19
25810,12.93
25811,18.42
25812,15.46
25813,19.24
25814,10.93
25815,17.7
25816,18.49
25817,14.5
25818,12.98
25819,17.15
25820,15.79
25821,16.27
25822,16.98
25823,10.45
25824,20.43
25825,14.82
25826,14.48
25827,16.82
25828,19.57
25829,11.04
25830,20.24
25831,13.25
25832,13.67
25833,13.67
25834,8.93
25835,13.51
25836,17.93
25837,13.24
25838,9.68
25839,17.4
25840,9.06
25841,-20.78
25842,16.22
25843,13.55
25844,19.2
25845,16.19
25846,15.81
25847,12.87
25848,9.94
25849,16.63
25850,21.49
25851,19.42
25852,15.07
25853,10.84
25854,13.41
25855,14.25
25856,19.04
25857,13.49
25858,13.5
25859,13.75
25860,13.27
25861,12.62
25862,12.49
25863,16.73
25864,15.31
25865,18.5
25866,7.59
25867,14.88
25868,15.92
25869,13.58
25870,14.14
25871,11.46
25872,17.65
25873,14.54
25874,15.07
25875,15.52
25876,13.11
25877,14.26
25878,14.61
25879,15.86
25880,17.33
25881,31.68
25882,15.07
25883,18.06
25884,15.29
25885,11.56
25886,14.62
25887,17.42
25888,10.33
25889,14.98
25890,20.51
25891,17.79
25892,17.25
25893,13.72
25894,15.07
25895,15.88
25896,14.08
25897,12.76
25898,12.26
25899,17.41
25900,15.09
25901,19.27
25902,6.37
25903,16.98
25904,14.8
25905,15.24
25906,15.83
25907,12.74
25908,16.44
25909,12.31
25910,16.03
25911,16.82
25912,12.81
25913,14.58
25914,16.6
25915,15.42
25916,14.66
25917,22.82
25918,8.35
25919,19.29
25920,16.77
25921,13.76
25922,19.96
25923,9.33
25924,11.51
25925,17.52
25926,16.79
25927,15.26
25928,16.51
25929,15.1
25930,12.77
25931,15.21
25932,14.1
25933,13.99
25934,14.66
25935,16.6
25936,13.15
25937,13.75
25938,14.26
25939,14.23
25940,14.23
25941,14.53
25942,16.12
25943,15.84
25944,14.22
25945,14.21
25946,14.21
25947,14.84
25948,12.95
25949,14.1
25950,15.99
25951,12.82
25952,17.33
25953,17.01
25954,21.71
25955,24.47
25956,41.75
25957,35.17
25958,87.94
25959,59.03
25960,39.04
25961,33.39
25962,27.94
25963,25.04
25964,21.71
25965,26.11
25966,32.17
25967,43.62
25968,33.42
25969,46.99
25970,35.91
25971,31.51
25972,26.66
25973,38.28
25974,59.27
25975,42.67
25976,32.18
25977,35.09
25978,27.74
25979,28.45
25980,25.65
25981,24.68
25982,24.55
25983,24.94
25984,23.48
25985,21.97
25986,21.82
25987,24.32
25988,21.62
25989,18.12
25990,23.43
25991,19.8
25992,20.88
25993,21.86
25994,19.2
25995,20.45
25996,18.33
25997,22.07
25998,20.2
25999,18.2
26000,18.94
26001,19.04
26002,19.71
26003,19.83
26004,20.58
26005,20.4
26006,25.24
26007,44.65
26008,75.2
26009,58.8
26010,60.18
26011,54.27
26012,39.32
26013,33.92
26014,27.67
26015,27.42
26016,28.33
26017,46.1
26018,62.47
26019,53.18
26020,75.06
26021,60.96
26022,54.62
26023,40.11
26024,38.06
26025,32.22
26026,31.43
26027,29.39
26028,30.23
26029,68.49
26030,83.16
26031,81.28
26032,73.38
26033,87.32
26034,104.93
26035,75.5
26036,60.36
26037,58.35
26038,48.47
26039,45.09
26040,39.61
26041,44.17
26042,36.85
26043,35.0
26044,37.92
26045,35.17
26046,38.26
26047,44.34
26048,32.8
26049,32.39
26050,31.69
26051,29.06
26052,29.67
26053,31.38
26054,28.25
26055,28.72
26056,29.82
26057,27.44
26058,26.89
26059,28.4
26060,27.12
26061,27.69
26062,26.46
26063,22.66
26064,25.31
26065,24.72
26066,24.97
26067,24.82
26068,27.31
26069,23.75
26070,27.6
26071,27.17
26072,22.58
26073,30.89
26074,28.41
26075,26.27
26076,23.22
26077,24.71
26078,25.62
26079,22.19
26080,23.39
26081,23.08
26082,23.01
26083,22.93
26084,22.91
26085,23.18
26086,23.14
26087,23.1
26088,22.92
26089,23.24
26090,24.49
26091,23.41
26092,22.28
26093,22.49
26094,23.57
26095,23.23
26096,21.5
26097,21.13
26098,20.61
26099,20.59
26100,24.83
26101,24.18
26102,23.66
26103,23.41
26104,22.85
26105,22.42
26106,20.71
26107,22.06
26108,24.49
26109,23.96
26110,23.03
26111,24.07
26112,23.24
26113,26.81
26114,23.44
26115,22.61
26116,22.66
26117,21.94
26118,22.53
26119,21.46
26120,19.74
26121,20.88
26122,20.99
26123,23.66
26124,23.08
26125,16.38
26126,16.79
26127,18.6
26128,20.87
26129,23.03
26130,30.09
26131,24.81
26132,24.56
26133,23.78
26134,35.32
26135,35.39
26136,44.0
26137,42.79
26138,39.7
26139,34.26
26140,32.34
26141,29.98
26142,28.69
26143,29.39
26144,28.41
26145,28.63
26146,27.46
26147,24.61
26148,24.75
26149,23.91
26150,21.95
26151,26.6
26152,26.4
26153,22.79
26154,22.68
26155,24.5
26156,23.14
26157,21.89
26158,22.44
26159,21.83
26160,21.59
26161,21.68
26162,21.5
26163,20.76
26164,20.69
26165,20.43
26166,18.91
26167,20.89
26168,20.16
26169,18.35
26170,18.13
26171,18.59
26172,18.99
26173,19.46
26174,19.45
26175,18.48
26176,18.04
26177,18.03
26178,19.0
26179,24.07
26180,17.94
26181,16.59
26182,22.83
26183,18.66
26184,16.79
26185,18.14
26186,20.15
26187,15.77
26188,18.25
26189,18.99
26190,17.41
26191,17.19
26192,16.72
26193,16.73
26194,16.76
26195,16.75
26196,17.19
26197,16.76
26198,14.04
26199,17.66
26200,17.38
26201,15.06
26202,16.78
