$2/1/1990-8/29/2024 McCloud River (proportional estimate),
,
JDAY,QIN
22595,12.62
22596,13.92
22597,13.71
22598,13.46
22599,18.13
22600,15.92
22601,11.76
22602,11.73
22603,18.13
22604,14.8
22605,21.21
22606,15.74
22607,21.88
22608,24.32
22609,18.34
22610,15.94
22611,16.43
22612,16.4
22613,14.99
22614,11.99
22615,16.48
22616,19.45
22617,14.27
22618,13.98
22619,13.14
22620,13.6
22621,14.15
22622,13.88
22623,19.45
22624,14.4
22625,13.56
22626,16.33
22627,13.95
22628,12.79
22629,15.27
22630,12.07
22631,12.63
22632,14.77
22633,15.26
22634,12.79
22635,16.9
22636,16.9
22637,9.8
22638,9.59
22639,13.85
22640,14.06
22641,11.33
22642,11.33
22643,11.33
22644,11.33
22645,14.98
22646,14.68
22647,15.13
22648,13.55
22649,12.73
22650,13.55
22651,13.22
22652,14.18
22653,13.82
22654,11.37
22655,13.85
22656,13.89
22657,14.57
22658,18.8
22659,14.89
22660,14.01
22661,13.52
22662,18.8
22663,16.87
22664,23.31
22665,32.21
22666,30.51
22667,28.62
22668,23.06
22669,62.18
22670,19.36
22671,23.8
22672,19.86
22673,14.64
22674,17.23
22675,16.44
22676,15.97
22677,20.61
22678,18.91
22679,16.01
22680,18.72
22681,16.81
22682,17.08
22683,17.45
22684,19.16
22685,18.51
22686,18.56
22687,21.17
22688,20.64
22689,21.66
22690,18.7
22691,18.14
22692,17.79
22693,17.28
22694,17.22
22695,16.03
22696,16.54
22697,14.87
22698,14.78
22699,15.71
22700,15.74
22701,15.27
22702,15.12
22703,14.34
22704,10.19
22705,27.48
22706,23.44
22707,14.87
22708,17.3
22709,16.2
22710,16.71
22711,15.84
22712,15.83
22713,19.18
22714,15.83
22715,15.68
22716,15.68
22717,18.26
22718,42.22
22719,71.33
22720,116.13
22721,160.02
22722,109.41
22723,64.51
22724,47.12
22725,38.92
22726,35.42
22727,39.67
22728,37.34
22729,33.84
22730,38.13
22731,46.59
22732,75.4
22733,124.26
22734,84.52
22735,127.42
22736,145.3
22737,111.38
22738,80.12
22739,64.16
22740,54.28
22741,47.79
22742,50.54
22743,38.26
22744,41.31
22745,37.99
22746,50.17
22747,49.63
22748,55.82
22749,70.24
22750,64.71
22751,54.28
22752,48.03
22753,46.52
22754,43.86
22755,41.65
22756,40.21
22757,41.53
22758,46.72
22759,45.86
22760,45.37
22761,44.49
22762,55.4
22763,39.22
22764,45.41
22765,35.13
22766,34.05
22767,39.7
22768,34.57
22769,35.43
22770,33.17
22771,32.18
22772,29.64
22773,30.18
22774,29.82
22775,29.31
22776,27.62
22777,31.09
22778,27.6
22779,24.44
22780,29.02
22781,37.34
22782,25.43
22783,17.23
22784,23.62
22785,23.17
22786,21.12
22787,21.93
22788,20.76
22789,19.8
22790,18.81
22791,19.34
22792,20.05
22793,17.8
22794,17.95
22795,17.73
22796,18.16
22797,17.82
22798,18.02
22799,17.77
22800,13.77
22801,20.41
22802,23.44
22803,18.46
22804,15.64
22805,15.81
22806,17.12
22807,15.95
22808,16.05
22809,15.29
22810,15.36
22811,15.36
22812,14.34
22813,14.71
22814,14.89
22815,14.89
22816,14.1
22817,14.64
22818,13.07
22819,14.13
22820,13.59
22821,13.73
22822,12.74
22823,0.0
22824,33.41
22825,13.53
22826,13.29
22827,12.78
22828,14.29
22829,12.15
22830,12.98
22831,13.37
22832,12.31
22833,12.3
22834,12.82
22835,12.2
22836,12.71
22837,11.59
22838,11.88
22839,12.62
22840,11.57
22841,11.81
22842,10.82
22843,10.98
22844,11.64
22845,10.04
22846,8.48
22847,13.53
22848,11.38
22849,12.46
22850,10.14
22851,11.77
22852,11.58
22853,11.88
22854,10.92
22855,11.61
22856,11.0
22857,12.31
22858,12.64
22859,8.48
22860,13.18
22861,11.66
22862,11.22
22863,11.48
22864,10.52
22865,9.56
22866,9.56
22867,10.17
22868,9.56
22869,10.28
22870,9.46
22871,9.49
22872,11.66
22873,11.51
22874,9.49
22875,11.36
22876,11.11
22877,11.18
22878,10.32
22879,12.12
22880,10.93
22881,11.34
22882,10.77
22883,10.93
22884,10.61
22885,10.5
22886,11.29
22887,10.35
22888,10.93
22889,11.02
22890,11.07
22891,10.59
22892,11.57
22893,10.71
22894,4.79
22895,10.79
22896,5.19
22897,5.04
22898,10.98
22899,11.21
22900,10.53
22901,10.18
22902,10.98
22903,11.07
22904,10.8
22905,10.67
22906,10.6
22907,11.51
22908,11.61
22909,11.39
22910,11.39
22911,11.17
22912,11.45
22913,11.31
22914,11.31
22915,10.54
22916,10.86
22917,10.3
22918,10.54
22919,10.2
22920,9.98
22921,7.69
22922,9.25
22923,9.1
22924,10.8
22925,9.63
22926,10.39
22927,11.04
22928,9.97
22929,10.57
22930,9.32
22931,9.62
22932,9.74
22933,10.23
22934,11.06
22935,10.69
22936,9.66
22937,9.7
22938,10.73
22939,10.06
22940,10.06
22941,14.35
22942,14.04
22943,13.4
22944,12.71
22945,10.95
22946,11.91
22947,12.02
22948,11.56
22949,11.84
22950,14.4
22951,14.72
22952,11.02
22953,12.53
22954,11.83
22955,11.8
22956,11.16
22957,12.52
22958,9.9
22959,12.48
22960,9.71
22961,11.2
22962,14.6
22963,9.71
22964,12.08
22965,9.93
22966,10.99
22967,32.68
22968,14.32
22969,19.04
22970,60.28
22971,55.41
22972,23.57
22973,19.21
22974,16.51
22975,14.28
22976,14.98
22977,13.15
22978,21.24
22979,70.41
22980,191.71
22981,174.23
22982,296.82
22983,110.85
22984,82.4
22985,86.01
22986,66.5
22987,52.78
22988,42.02
22989,34.42
22990,31.99
22991,32.03
22992,30.52
22993,26.55
22994,24.99
22995,25.48
22996,26.65
22997,44.54
22998,34.56
22999,28.52
23000,30.89
23001,42.65
23002,60.03
23003,107.04
23004,65.65
23005,52.5
23006,43.26
23007,32.57
23008,39.83
23009,29.23
23010,27.45
23011,28.17
23012,24.23
23013,23.86
23014,33.53
23015,25.49
23016,22.66
23017,22.56
23018,24.19
23019,22.81
23020,27.76
23021,26.99
23022,27.44
23023,23.76
23024,21.66
23025,21.26
23026,20.82
23027,21.27
23028,20.4
23029,22.38
23030,22.85
23031,19.17
23032,20.88
23033,19.75
23034,28.45
23035,24.87
23036,28.83
23037,30.71
23038,30.72
23039,28.89
23040,27.79
23041,27.94
23042,29.51
23043,27.65
23044,28.7
23045,25.03
23046,24.24
23047,24.49
23048,26.3
23049,26.3
23050,27.7
23051,26.11
23052,24.92
23053,24.56
23054,22.2
23055,25.33
23056,25.33
23057,22.63
23058,22.63
23059,21.89
23060,22.94
23061,24.7
23062,22.84
23063,21.37
23064,22.21
23065,21.18
23066,21.48
23067,20.69
23068,20.69
23069,21.2
23070,22.29
23071,20.32
23072,20.98
23073,20.29
23074,21.0
23075,29.72
23076,34.17
23077,30.25
23078,28.36
23079,24.61
23080,22.16
23081,22.55
23082,24.43
23083,24.36
23084,24.98
23085,24.98
23086,24.04
23087,24.75
23088,22.82
23089,24.8
23090,40.94
23091,33.62
23092,31.9
23093,27.51
23094,26.16
23095,24.65
23096,24.47
23097,24.52
23098,25.98
23099,25.46
23100,25.08
23101,39.38
23102,30.15
23103,29.6
23104,28.92
23105,37.25
23106,39.49
23107,43.46
23108,40.97
23109,38.26
23110,37.49
23111,33.56
23112,33.21
23113,31.8
23114,29.42
23115,26.49
23116,23.98
23117,25.42
23118,24.49
23119,23.83
23120,23.26
23121,21.72
23122,21.61
23123,20.57
23124,20.31
23125,19.23
23126,18.98
23127,19.16
23128,18.64
23129,19.4
23130,17.34
23131,16.8
23132,18.01
23133,17.85
23134,18.52
23135,16.56
23136,14.83
23137,18.62
23138,17.37
23139,19.37
23140,18.93
23141,16.01
23142,15.18
23143,15.18
23144,14.96
23145,15.59
23146,16.32
23147,15.77
23148,15.34
23149,17.45
23150,12.89
23151,13.22
23152,13.23
23153,14.57
23154,15.28
23155,13.16
23156,13.6
23157,14.08
23158,14.41
23159,15.22
23160,13.46
23161,15.14
23162,13.1
23163,14.3
23164,13.08
23165,13.67
23166,13.36
23167,13.88
23168,13.4
23169,12.35
23170,11.13
23171,11.89
23172,12.86
23173,12.46
23174,12.09
23175,11.24
23176,12.43
23177,12.61
23178,11.0
23179,10.89
23180,13.81
23181,11.47
23182,11.86
23183,11.5
23184,12.12
23185,12.39
23186,15.9
23187,30.26
23188,22.37
23189,21.46
23190,14.74
23191,15.51
23192,13.95
23193,12.7
23194,12.62
23195,12.3
23196,12.26
23197,11.41
23198,11.81
23199,9.48
23200,9.48
23201,8.28
23202,8.28
23203,8.28
23204,8.25
23205,8.25
23206,8.25
23207,10.2
23208,11.32
23209,11.34
23210,10.59
23211,11.4
23212,10.42
23213,10.86
23214,10.33
23215,11.35
23216,10.95
23217,10.33
23218,11.15
23219,11.15
23220,11.05
23221,10.95
23222,10.68
23223,10.49
23224,9.7
23225,10.18
23226,10.35
23227,10.7
23228,19.59
23229,10.91
23230,10.86
23231,10.84
23232,9.85
23233,9.83
23234,11.19
23235,10.82
23236,9.41
23237,9.75
23238,10.69
23239,10.56
23240,10.9
23241,10.49
23242,10.69
23243,9.62
23244,10.61
23245,9.94
23246,11.2
23247,8.9
23248,9.82
23249,9.17
23250,10.93
23251,10.62
23252,9.93
23253,9.93
23254,10.23
23255,10.46
23256,10.08
23257,10.02
23258,7.27
23259,10.15
23260,9.24
23261,9.15
23262,10.26
23263,10.3
23264,10.08
23265,11.38
23266,11.4
23267,10.55
23268,10.84
23269,8.75
23270,9.47
23271,13.55
23272,10.11
23273,11.52
23274,11.28
23275,11.28
23276,15.47
23277,11.52
23278,10.69
23279,12.06
23280,10.52
23281,12.06
23282,10.37
23283,11.77
23284,11.76
23285,11.9
23286,16.16
23287,10.46
23288,11.65
23289,10.1
23290,10.94
23291,10.1
23292,6.79
23293,6.78
23294,9.22
23295,10.37
23296,11.51
23297,10.18
23298,10.59
23299,10.88
23300,10.59
23301,12.08
23302,9.69
23303,11.21
23304,9.99
23305,11.21
23306,11.16
23307,10.32
23308,4.97
23309,11.35
23310,14.33
23311,14.33
23312,11.41
23313,11.41
23314,11.02
23315,10.33
23316,10.12
23317,4.94
23318,9.6
23319,11.2
23320,11.2
23321,10.89
23322,10.73
23323,11.14
23324,10.77
23325,11.25
23326,10.24
23327,10.01
23328,8.79
23329,10.23
23330,10.93
23331,10.93
23332,11.95
23333,11.06
23334,16.69
23335,14.45
23336,15.98
23337,11.32
23338,11.17
23339,10.44
23340,13.44
23341,12.87
23342,11.92
23343,11.2
23344,11.16
23345,11.04
23346,12.01
23347,12.38
23348,11.41
23349,10.03
23350,10.96
23351,10.92
23352,11.95
23353,10.6
23354,10.6
23355,11.71
23356,10.67
23357,11.36
23358,10.52
23359,10.52
23360,11.5
23361,11.04
23362,12.13
23363,11.57
23364,11.37
23365,10.23
23366,11.46
23367,12.13
23368,11.04
23369,12.09
23370,11.53
23371,10.08
23372,11.05
23373,11.05
23374,10.5
23375,12.36
23376,12.24
23377,11.52
23378,11.27
23379,10.89
23380,11.61
23381,9.65
23382,12.38
23383,12.23
23384,10.82
23385,11.33
23386,11.49
23387,12.28
23388,11.26
23389,12.22
23390,12.09
23391,10.52
23392,11.42
23393,11.23
23394,12.74
23395,12.59
23396,8.09
23397,12.01
23398,12.3
23399,11.47
23400,10.56
23401,10.91
23402,11.17
23403,11.8
23404,11.0
23405,12.0
23406,10.58
23407,10.14
23408,10.81
23409,10.05
23410,11.2
23411,10.28
23412,9.65
23413,14.34
23414,23.06
23415,29.76
23416,26.26
23417,24.15
23418,16.56
23419,16.51
23420,20.24
23421,24.78
23422,29.33
23423,29.86
23424,20.74
23425,17.26
23426,18.95
23427,16.56
23428,15.16
23429,16.18
23430,15.86
23431,11.74
23432,14.08
23433,21.84
23434,45.03
23435,39.63
23436,33.39
23437,36.69
23438,76.89
23439,59.56
23440,58.02
23441,72.83
23442,50.91
23443,36.07
23444,38.49
23445,56.58
23446,43.67
23447,35.49
23448,29.65
23449,26.56
23450,24.75
23451,19.63
23452,20.27
23453,20.27
23454,18.97
23455,19.76
23456,17.59
23457,17.19
23458,17.19
23459,17.07
23460,15.71
23461,23.68
23462,20.71
23463,43.36
23464,98.31
23465,59.48
23466,51.18
23467,55.71
23468,42.07
23469,35.22
23470,40.91
23471,30.58
23472,30.48
23473,26.47
23474,26.18
23475,27.18
23476,27.0
23477,23.13
23478,23.09
23479,20.62
23480,21.99
23481,20.01
23482,20.37
23483,16.91
23484,19.14
23485,17.6
23486,18.5
23487,17.28
23488,16.52
23489,15.97
23490,16.29
23491,17.5
23492,15.12
23493,16.9
23494,14.97
23495,14.47
23496,15.61
23497,14.12
23498,16.01
23499,13.76
23500,14.22
23501,14.61
23502,13.27
23503,13.82
23504,14.15
23505,13.11
23506,13.11
23507,15.2
23508,15.2
23509,13.07
23510,14.14
23511,14.47
23512,9.33
23513,13.83
23514,12.53
23515,12.04
23516,12.26
23517,14.64
23518,11.89
23519,11.83
23520,13.06
23521,10.31
23522,10.89
23523,13.94
23524,12.23
23525,8.51
23526,9.76
23527,11.15
23528,11.15
23529,11.18
23530,10.95
23531,11.3
23532,10.56
23533,9.16
23534,12.4
23535,10.41
23536,9.73
23537,9.73
23538,10.68
23539,9.75
23540,10.96
23541,10.15
23542,10.37
23543,8.88
23544,10.16
23545,9.0
23546,9.76
23547,10.06
23548,10.33
23549,9.52
23550,9.38
23551,8.93
23552,9.74
23553,9.55
23554,10.07
23555,9.92
23556,9.81
23557,10.1
23558,6.16
23559,10.84
23560,9.67
23561,8.84
23562,8.98
23563,9.73
23564,9.82
23565,10.5
23566,10.03
23567,9.65
23568,9.83
23569,9.15
23570,9.15
23571,9.41
23572,9.71
23573,8.5
23574,9.23
23575,9.61
23576,8.87
23577,9.27
23578,8.61
23579,8.99
23580,8.68
23581,8.61
23582,9.2
23583,8.99
23584,9.14
23585,9.34
23586,9.06
23587,8.58
23588,9.98
23589,7.09
23590,7.5
23591,7.09
23592,9.16
23593,9.67
23594,9.42
23595,9.35
23596,8.93
23597,9.74
23598,9.4
23599,9.42
23600,9.11
23601,9.11
23602,9.41
23603,8.86
23604,9.31
23605,9.3
23606,8.82
23607,9.47
23608,9.67
23609,8.63
23610,9.0
23611,9.03
23612,9.45
23613,9.71
23614,10.2
23615,11.97
23616,8.56
23617,8.89
23618,7.97
23619,9.13
23620,8.88
23621,8.48
23622,8.48
23623,8.55
23624,7.71
23625,8.66
23626,8.27
23627,8.84
23628,8.54
23629,8.9
23630,8.84
23631,9.4
23632,9.44
23633,9.08
23634,9.39
23635,9.45
23636,6.32
23637,9.44
23638,8.64
23639,9.86
23640,9.59
23641,9.17
23642,7.9
23643,11.31
23644,18.24
23645,10.12
23646,9.38
23647,14.44
23648,10.57
23649,9.27
23650,9.55
23651,6.2
23652,12.64
23653,9.8
23654,9.83
23655,10.59
23656,11.24
23657,10.51
23658,10.38
23659,8.46
23660,10.28
23661,9.45
23662,9.4
23663,8.84
23664,12.51
23665,11.25
23666,10.38
23667,10.71
23668,8.96
23669,15.49
23670,10.99
23671,10.66
23672,13.62
23673,13.32
23674,6.52
23675,34.3
23676,9.9
23677,11.69
23678,10.29
23679,11.36
23680,13.96
23681,12.66
23682,11.84
23683,10.58
23684,11.18
23685,11.88
23686,11.42
23687,11.32
23688,10.84
23689,11.22
23690,10.47
23691,5.47
23692,15.81
23693,11.47
23694,10.17
23695,9.67
23696,12.23
23697,8.93
23698,8.8
23699,12.9
23700,13.07
23701,14.91
23702,21.41
23703,13.46
23704,12.38
23705,12.8
23706,11.11
23707,11.46
23708,13.8
23709,15.68
23710,16.53
23711,14.98
23712,16.19
23713,27.18
23714,35.14
23715,40.85
23716,68.54
23717,34.38
23718,34.98
23719,30.45
23720,42.13
23721,269.12
23722,135.16
23723,65.18
23724,49.17
23725,43.12
23726,45.99
23727,75.3
23728,79.4
23729,118.02
23730,115.69
23731,102.26
23732,71.02
23733,58.28
23734,51.51
23735,43.76
23736,39.23
23737,35.54
23738,31.43
23739,29.79
23740,28.44
23741,26.72
23742,24.41
23743,23.36
23744,23.21
23745,22.43
23746,20.87
23747,21.59
23748,20.61
23749,20.58
23750,18.38
23751,20.92
23752,19.76
23753,19.03
23754,18.24
23755,18.06
23756,17.14
23757,19.59
23758,19.6
23759,23.72
23760,20.0
23761,19.13
23762,19.93
23763,18.88
23764,17.95
23765,18.04
23766,17.99
23767,17.86
23768,18.6
23769,17.03
23770,32.31
23771,16.29
23772,14.89
23773,16.83
23774,18.6
23775,19.75
23776,16.4
23777,19.35
23778,85.8
23779,181.47
23780,144.85
23781,194.45
23782,112.42
23783,77.75
23784,58.95
23785,48.35
23786,42.86
23787,37.2
23788,34.79
23789,32.08
23790,32.09
23791,27.72
23792,26.52
23793,27.57
23794,24.46
23795,26.69
23796,26.69
23797,22.4
23798,21.59
23799,20.97
23800,21.36
23801,19.57
23802,21.39
23803,19.4
23804,19.13
23805,18.59
23806,17.94
23807,17.69
23808,19.01
23809,16.11
23810,17.87
23811,18.56
23812,16.79
23813,18.56
23814,17.03
23815,16.73
23816,18.29
23817,16.47
23818,14.44
23819,16.75
23820,16.26
23821,16.3
23822,18.76
23823,18.02
23824,16.66
23825,14.98
23826,14.45
23827,18.85
23828,17.37
23829,15.74
23830,15.21
23831,15.65
23832,13.94
23833,14.47
23834,15.36
23835,13.68
23836,16.4
23837,14.34
23838,23.33
23839,16.88
23840,17.0
23841,16.19
23842,14.97
23843,13.24
23844,13.51
23845,14.24
23846,14.82
23847,14.04
23848,13.21
23849,13.16
23850,13.16
23851,14.1
23852,13.52
23853,13.5
23854,13.07
23855,13.45
23856,13.35
23857,11.73
23858,14.25
23859,13.89
23860,12.8
23861,12.18
23862,12.08
23863,11.95
23864,11.62
23865,12.39
23866,12.29
23867,12.16
23868,13.48
23869,12.33
23870,11.38
23871,11.97
23872,12.41
23873,13.43
23874,13.1
23875,12.89
23876,13.48
23877,12.42
23878,12.42
23879,11.99
23880,8.93
23881,12.34
23882,11.96
23883,13.99
23884,11.23
23885,11.19
23886,12.12
23887,11.95
23888,11.6
23889,11.6
23890,10.31
23891,11.82
23892,10.78
23893,10.3
23894,11.27
23895,11.61
23896,12.7
23897,10.12
23898,11.29
23899,10.91
23900,11.12
23901,11.61
23902,13.28
23903,10.97
23904,10.51
23905,10.6
23906,10.74
23907,10.53
23908,9.69
23909,10.28
23910,10.28
23911,9.72
23912,9.88
23913,9.46
23914,8.99
23915,9.49
23916,11.0
23917,7.94
23918,9.86
23919,10.42
23920,9.62
23921,9.99
23922,9.05
23923,9.83
23924,8.61
23925,9.77
23926,9.87
23927,9.31
23928,9.13
23929,9.25
23930,10.96
23931,9.46
23932,9.46
23933,8.93
23934,10.43
23935,8.68
23936,9.4
23937,9.81
23938,9.15
23939,9.11
23940,9.09
23941,9.43
23942,9.22
23943,9.12
23944,8.8
23945,9.75
23946,9.35
23947,8.67
23948,8.15
23949,9.04
23950,9.22
23951,9.02
23952,8.57
23953,9.83
23954,8.53
23955,9.82
23956,10.13
23957,9.04
23958,9.65
23959,8.44
23960,9.65
23961,8.47
23962,8.57
23963,9.65
23964,8.98
23965,10.17
23966,9.03
23967,8.68
23968,7.99
23969,8.34
23970,9.29
23971,8.76
23972,9.54
23973,8.84
23974,9.13
23975,8.69
23976,8.64
23977,8.94
23978,9.39
23979,9.07
23980,6.92
23981,8.16
23982,9.81
23983,8.88
23984,9.36
23985,8.54
23986,8.54
23987,8.16
23988,9.54
23989,8.32
23990,8.57
23991,9.32
23992,8.76
23993,8.7
23994,8.7
23995,9.33
23996,9.11
23997,9.5
23998,9.5
23999,6.96
24000,11.49
24001,10.8
24002,8.66
24003,8.66
24004,8.39
24005,10.13
24006,8.93
24007,9.2
24008,9.2
24009,9.98
24010,8.99
24011,8.7
24012,8.9
24013,8.9
24014,9.22
24015,9.01
24016,9.41
24017,8.32
24018,9.09
24019,8.9
24020,8.78
24021,9.41
24022,8.59
24023,8.41
24024,8.52
24025,8.52
24026,9.21
24027,9.72
24028,10.61
24029,6.84
24030,9.83
24031,11.41
24032,9.64
24033,8.28
24034,5.99
24035,7.71
24036,10.58
24037,8.25
24038,7.33
24039,11.59
24040,8.24
24041,9.28
24042,11.47
24043,9.22
24044,8.51
24045,11.12
24046,8.94
24047,10.74
24048,10.1
24049,10.06
24050,8.24
24051,8.09
24052,8.95
24053,13.28
24054,13.42
24055,11.29
24056,8.69
24057,9.97
24058,9.69
24059,8.64
24060,14.08
24061,7.76
24062,11.57
24063,9.92
24064,10.2
24065,9.45
24066,8.3
24067,6.77
24068,6.77
24069,12.09
24070,8.5
24071,11.18
24072,8.2
24073,9.36
24074,9.78
24075,9.2
24076,9.8
24077,9.42
24078,13.79
24079,15.53
24080,9.82
24081,18.35
24082,12.74
24083,14.28
24084,18.65
24085,33.56
24086,18.13
24087,17.0
24088,39.25
24089,24.03
24090,16.75
24091,14.55
24092,14.44
24093,21.52
24094,19.88
24095,21.61
24096,37.68
24097,35.02
24098,29.33
24099,25.84
24100,22.22
24101,16.94
24102,17.91
24103,14.89
24104,15.75
24105,14.44
24106,14.69
24107,12.5
24108,12.22
24109,12.26
24110,16.91
24111,36.26
24112,45.86
24113,36.11
24114,26.12
24115,27.23
24116,22.16
24117,23.02
24118,22.04
24119,57.09
24120,56.44
24121,48.17
24122,43.5
24123,123.48
24124,132.69
24125,170.19
24126,119.8
24127,80.98
24128,120.77
24129,166.61
24130,113.12
24131,83.35
24132,87.56
24133,55.27
24134,49.58
24135,83.72
24136,80.84
24137,70.96
24138,62.26
24139,55.97
24140,49.04
24141,42.34
24142,38.73
24143,33.87
24144,32.63
24145,38.91
24146,29.33
24147,30.85
24148,29.27
24149,30.55
24150,29.74
24151,27.92
24152,28.48
24153,28.57
24154,33.89
24155,55.07
24156,59.17
24157,51.56
24158,47.09
24159,41.05
24160,36.59
24161,36.19
24162,32.33
24163,31.79
24164,32.36
24165,31.04
24166,31.71
24167,25.96
24168,28.88
24169,32.8
24170,35.12
24171,142.12
24172,209.86
24173,141.44
24174,99.16
24175,86.11
24176,158.16
24177,206.46
24178,234.76
24179,310.82
24180,250.4
24181,172.98
24182,117.22
24183,105.2
24184,82.87
24185,70.16
24186,77.45
24187,91.83
24188,83.37
24189,73.73
24190,66.08
24191,57.97
24192,56.52
24193,49.46
24194,46.56
24195,44.04
24196,52.13
24197,40.59
24198,39.36
24199,33.05
24200,38.09
24201,34.69
24202,34.82
24203,35.31
24204,33.89
24205,33.57
24206,35.77
24207,33.2
24208,37.08
24209,37.15
24210,35.97
24211,32.44
24212,32.55
24213,30.61
24214,29.56
24215,29.0
24216,32.95
24217,32.94
24218,28.26
24219,37.36
24220,28.99
24221,28.75
24222,24.83
24223,25.78
24224,28.82
24225,25.35
24226,22.92
24227,22.27
24228,21.77
24229,21.71
24230,22.39
24231,26.21
24232,21.19
24233,23.87
24234,23.69
24235,22.27
24236,22.91
24237,20.78
24238,20.85
24239,22.82
24240,23.58
24241,21.32
24242,19.45
24243,21.57
24244,19.52
24245,18.83
24246,18.33
24247,20.99
24248,21.37
24249,22.32
24250,19.98
24251,17.85
24252,18.25
24253,18.98
24254,17.37
24255,18.71
24256,16.1
24257,16.98
24258,16.34
24259,16.24
24260,16.56
24261,14.11
24262,16.67
24263,13.14
24264,15.34
24265,15.52
24266,14.94
24267,15.95
24268,16.96
24269,13.53
24270,12.86
24271,12.46
24272,13.79
24273,14.01
24274,15.27
24275,18.55
24276,17.74
24277,17.74
24278,13.36
24279,13.79
24280,14.39
24281,14.01
24282,13.62
24283,12.22
24284,13.28
24285,13.69
24286,13.12
24287,12.91
24288,12.04
24289,11.88
24290,13.44
24291,11.64
24292,12.39
24293,11.6
24294,10.36
24295,11.58
24296,12.1
24297,11.49
24298,10.91
24299,10.89
24300,11.97
24301,10.7
24302,9.01
24303,13.64
24304,10.7
24305,10.47
24306,11.4
24307,11.33
24308,10.93
24309,10.81
24310,10.61
24311,10.83
24312,10.19
24313,11.61
24314,10.51
24315,12.02
24316,11.32
24317,10.09
24318,10.74
24319,10.4
24320,9.76
24321,11.11
24322,10.0
24323,9.62
24324,11.23
24325,9.33
24326,10.33
24327,9.44
24328,9.84
24329,9.92
24330,8.82
24331,8.82
24332,9.81
24333,9.46
24334,11.05
24335,9.87
24336,10.09
24337,10.89
24338,9.11
24339,9.63
24340,10.67
24341,7.99
24342,11.58
24343,10.41
24344,8.62
24345,10.27
24346,9.79
24347,9.06
24348,9.56
24349,10.22
24350,9.41
24351,9.26
24352,8.85
24353,9.79
24354,8.62
24355,8.52
24356,9.79
24357,9.04
24358,9.73
24359,8.54
24360,10.73
24361,8.25
24362,11.23
24363,9.87
24364,10.25
24365,9.5
24366,1.76
24367,9.62
24368,9.3
24369,10.22
24370,9.99
24371,9.69
24372,9.15
24373,10.37
24374,9.82
24375,8.64
24376,9.51
24377,10.02
24378,10.84
24379,9.56
24380,10.56
24381,8.58
24382,9.84
24383,11.43
24384,8.55
24385,9.78
24386,9.13
24387,9.87
24388,9.62
24389,11.49
24390,9.83
24391,10.99
24392,9.93
24393,9.91
24394,24.87
24395,22.38
24396,21.86
24397,17.63
24398,15.9
24399,12.08
24400,12.36
24401,11.48
24402,12.98
24403,11.24
24404,20.71
24405,36.22
24406,30.91
24407,39.61
24408,30.57
24409,43.32
24410,71.88
24411,70.58
24412,51.18
24413,37.02
24414,28.71
24415,24.37
24416,23.67
24417,24.75
24418,20.44
24419,20.95
24420,19.97
24421,18.92
24422,17.09
24423,17.36
24424,15.43
24425,15.24
24426,17.99
24427,16.26
24428,15.03
24429,15.01
24430,35.79
24431,55.86
24432,32.07
24433,34.23
24434,31.78
24435,28.31
24436,27.24
24437,37.5
24438,36.18
24439,32.34
24440,27.06
24441,26.6
24442,25.47
24443,21.75
24444,22.02
24445,20.11
24446,18.86
24447,18.66
24448,21.71
24449,21.81
24450,33.6
24451,81.06
24452,52.65
24453,38.95
24454,38.66
24455,64.13
24456,240.53
24457,144.65
24458,87.96
24459,65.87
24460,51.91
24461,48.18
24462,36.97
24463,31.53
24464,54.62
24465,44.02
24466,36.35
24467,32.97
24468,29.27
24469,29.84
24470,27.34
24471,27.23
24472,27.37
24473,22.49
24474,26.03
24475,38.73
24476,44.01
24477,32.44
24478,29.43
24479,37.3
24480,205.36
24481,220.93
24482,264.62
24483,218.12
24484,140.69
24485,107.45
24486,89.64
24487,75.28
24488,64.73
24489,59.49
24490,98.69
24491,107.99
24492,151.49
24493,136.48
24494,161.63
24495,111.58
24496,79.78
24497,76.92
24498,56.48
24499,50.48
24500,44.88
24501,43.04
24502,40.44
24503,40.11
24504,39.2
24505,49.64
24506,157.56
24507,215.53
24508,183.25
24509,287.71
24510,347.45
24511,296.36
24512,513.41
24513,408.27
24514,254.16
24515,199.63
24516,158.93
24517,132.37
24518,108.73
24519,131.36
24520,126.3
24521,135.44
24522,143.84
24523,263.96
24524,287.47
24525,197.43
24526,166.79
24527,143.71
24528,123.17
24529,105.01
24530,94.06
24531,80.86
24532,65.6
24533,73.9
24534,60.8
24535,66.24
24536,61.11
24537,62.67
24538,52.25
24539,63.88
24540,56.39
24541,64.72
24542,61.12
24543,64.57
24544,60.63
24545,56.48
24546,69.07
24547,64.45
24548,61.8
24549,65.94
24550,72.18
24551,71.97
24552,118.61
24553,143.82
24554,112.04
24555,142.81
24556,137.46
24557,117.46
24558,105.83
24559,90.5
24560,79.33
24561,75.97
24562,69.39
24563,64.57
24564,62.67
24565,60.53
24566,57.26
24567,56.19
24568,79.88
24569,135.48
24570,116.18
24571,94.16
24572,82.93
24573,87.56
24574,112.51
24575,136.47
24576,108.26
24577,93.24
24578,86.84
24579,93.38
24580,101.53
24581,91.62
24582,91.58
24583,78.82
24584,77.46
24585,69.89
24586,87.32
24587,63.71
24588,63.65
