$1995-2016 ERA5 daily-mean N40.5-41.0 W122.5-122.0,,,,,
columns wind speed [1.2,6.1], wind direction phi [0-6.3],,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD
241,16.600000381469727,3.299999952316284,2.309999942779541,6.110000133514404,4.699999809265137
242,16.0,5.0,0.8600000143051147,6.010000228881836,2.5
243,15.899999618530273,5.800000190734863,0.6399999856948853,4.949999809265137,1.2999999523162842
244,17.700000762939453,6.099999904632568,0.7400000095367432,4.03000020980835,2.5999999046325684
245,19.399999618530273,8.0,0.8100000023841858,0.07999999821186066,3.9000000953674316
246,22.600000381469727,9.0,0.5400000214576721,6.230000019073486,5.300000190734863
247,24.899999618530273,8.800000190734863,0.25,2.190000057220459,3.799999952316284
248,24.200000762939453,10.100000381469727,0.6499999761581421,5.929999828338623,0.20000000298023224
249,24.799999237060547,7.900000095367432,1.659999966621399,6.260000228881836,0.10000000149011612
250,26.299999237060547,8.5,1.159999966621399,0.07999999821186066,1.600000023841858
251,27.200000762939453,10.800000190734863,0.20999999344348907,4.71999979019165,0.6000000238418579
252,25.0,10.5,0.8700000047683716,3.9000000953674316,0.30000001192092896
253,23.600000381469727,5.199999809265137,1.2899999618530273,4.650000095367432,0.0
254,22.0,2.5,1.2599999904632568,5.5,0.4000000059604645
255,23.700000762939453,5.900000095367432,1.1200000047683716,6.150000095367432,1.7999999523162842
256,24.899999618530273,3.299999952316284,0.9800000190734863,6.139999866485596,0.10000000149011612
257,25.600000381469727,7.5,1.4299999475479126,3.200000047683716,0.10000000149011612
258,24.200000762939453,6.5,0.05000000074505806,6.010000228881836,0.5
259,24.5,5.800000190734863,1.0199999809265137,3.180000066757202,1.2000000476837158
260,22.700000762939453,5.800000190734863,0.9200000166893005,3.130000114440918,0.8999999761581421
261,21.200000762939453,3.9000000953674316,1.6100000143051147,3.509999990463257,3.0
262,18.899999618530273,-4.300000190734863,2.4600000381469727,5.889999866485596,1.399999976158142
263,21.5,-3.0999999046325684,2.0199999809265137,0.03999999910593033,0.800000011920929
264,22.5,3.0,1.100000023841858,3.4100000858306885,3.4000000953674316
265,22.399999618530273,5.199999809265137,0.5299999713897705,4.570000171661377,5.199999809265137
266,21.399999618530273,2.299999952316284,1.0800000429153442,5.570000171661377,1.2000000476837158
267,22.600000381469727,2.9000000953674316,1.6200000047683716,4.889999866485596,3.200000047683716
268,17.399999618530273,5.5,2.140000104904175,4.380000114440918,4.800000190734863
269,17.799999237060547,4.0,0.7200000286102295,4.400000095367432,4.599999904632568
270,16.899999618530273,5.900000095367432,0.949999988079071,3.5199999809265137,4.800000190734863
271,16.299999237060547,7.5,2.390000104904175,3.309999942779541,8.600000381469727
272,18.200000762939453,6.599999904632568,0.6200000047683716,4.260000228881836,2.0999999046325684
273,22.700000762939453,5.300000190734863,0.47999998927116394,0.3799999952316284,0.5
274,26.700000762939453,4.699999809265137,0.5600000023841858,6.090000152587891,0.0
275,29.399999618530273,2.9000000953674316,0.18000000715255737,3.2200000286102295,1.2000000476837158
276,29.399999618530273,0.800000011920929,1.2000000476837158,2.859999895095825,0.0
277,28.200000762939453,5.300000190734863,2.5299999713897705,3.140000104904175,0.10000000149011612
278,24.799999237060547,7.800000190734863,1.5800000429153442,3.5999999046325684,0.10000000149011612
279,24.200000762939453,3.0999999046325684,0.9300000071525574,0.1899999976158142,0.0
280,28.200000762939453,3.4000000953674316,0.8500000238418579,0.3700000047683716,0.0
281,29.200000762939453,2.799999952316284,0.4699999988079071,2.869999885559082,0.0
282,29.799999237060547,7.199999809265137,1.2300000190734863,3.069999933242798,0.0
283,29.200000762939453,8.600000381469727,0.7400000095367432,3.0799999237060547,1.0
284,28.5,8.399999618530273,1.0800000429153442,2.9000000953674316,1.2000000476837158
285,28.299999237060547,5.199999809265137,0.8899999856948853,2.700000047683716,0.0
286,28.899999618530273,7.300000190734863,0.8299999833106995,3.0299999713897705,0.0
287,28.799999237060547,10.5,0.7699999809265137,2.7899999618530273,1.7000000476837158
288,30.0,13.100000381469727,0.38999998569488525,3.009999990463257,1.7999999523162842
289,29.5,14.199999809265137,1.440000057220459,3.4100000858306885,2.4000000953674316
290,25.799999237060547,11.699999809265137,1.149999976158142,3.75,2.0999999046325684
291,24.100000381469727,9.699999809265137,2.299999952316284,3.2300000190734863,0.800000011920929
292,20.5,7.0,1.659999966621399,4.570000171661377,1.899999976158142
293,21.200000762939453,0.8999999761581421,1.6799999475479126,5.949999809265137,0.0
294,24.899999618530273,0.8999999761581421,2.009999990463257,6.269999980926514,0.0
295,28.5,5.0,1.2000000476837158,6.28000020980835,0.0
296,30.399999618530273,4.900000095367432,0.49000000953674316,2.819999933242798,0.10000000149011612
297,30.600000381469727,5.800000190734863,0.9399999976158142,3.119999885559082,8.0
298,29.100000381469727,7.400000095367432,0.6100000143051147,3.509999990463257,3.0999999046325684
299,30.200000762939453,7.900000095367432,0.7099999785423279,2.8499999046325684,0.30000001192092896
300,30.700000762939453,8.600000381469727,0.9800000190734863,2.940000057220459,3.5999999046325684
301,29.299999237060547,7.300000190734863,1.1799999475479126,3.140000104904175,5.5
302,28.899999618530273,7.5,0.7900000214576721,3.509999990463257,9.199999809265137
303,25.600000381469727,13.100000381469727,0.6499999761581421,5.789999961853027,2.5
